geneName	family
ONI26704	2
ONI29058	2
ONI29838	2
ONI30726	2
ONI30925	2
ONI30926	2
ONI32305	2
ONI32985	2
ONI33045	2
ONI33936	2
ONI34983	2
ONI35496	2
ONI35771	2
ONI20969	2
ONI22031	2
ONI22333	2
ONI17055	2
ONI18700	2
ONI19087	2
ONI19129	2
ONI19226	2
ONI19701	2
ONI09895	2
ONI11044	2
ONI11923	2
ONI14197	2
ONI09497	2
ONI09527	2
ONI00156	2
ONI01448	2
ONI02697	2
ONI03115	2
ONI04516	2
ONI04921	2
ONI05188	2
ONH94185	2
ONH95022	2
ONH96168	2
ONH96536	2
ONH96625	2
ONH96897	2
ONH98763	2
ONH89632	2
ONH89725	2
ONH91625	2
ONH92343	2
ONH92510	2
ONI27715	2
ONI29728	2
ONI29870	2
ONI34876	2
ONI21063	2
ONI22888	2
ONI24744	2
ONI25428	2
ONI16070	2
ONI18885	2
ONI20060	2
ONI10516	2
ONI10744	2
ONI11936	2
ONI01193	2
ONI02010	2
ONH96339	2
ONI08378	2
ONH98211	2
ONI16883	2
ONI17874	2
ONI18127	2
ONI08999	2
ONI02240	2
ONH97838	2
ONH93475	2
ONI02303	2
ONI07181	2
ONH96390	2
ONI27137	2
ONI11309	2
ONH89832	2
ONI24232	2
ONI17179	2
ONI08665	2
ONH94181	2
ONH97837	2
ONH89667	2
ONH96513	2
ONI06014	2
ONI31988	3
ONI12399	3
ONI12406	3
ONI12414	3
ONI12416	3
ONI12420	3
ONI12512	3
ONH99079	3
ONH89511	3
ONI12514	3
ONI22064	3
ONI12407	3
ONI12408	3
ONI12409	3
ONI12410	3
ONI12421	3
ONI12507	3
ONI12509	3
ONI12511	3
ONI12513	3
ONI12515	3
ONI13811	3
ONH99173	3
ONH99174	3
ONI01019	3
ONH89510	3
ONI12502	3
ONI12397	3
ONI12405	3
ONI13816	3
ONI12404	3
ONI12411	3
ONI12503	3
ONI12425	3
ONI36417	4
ONI20262	4
ONI23605	4
ONI23607	4
ONI23608	4
ONI23609	4
ONI23610	4
ONI23611	4
ONI12453	4
ONI09304	4
ONH99224	4
ONH99225	4
ONH99227	4
ONH99229	4
ONH99230	4
ONH99231	4
ONI00425	4
ONI01377	4
ONI01380	4
ONI01381	4
ONI01382	4
ONI01384	4
ONI01538	4
ONI05292	4
ONH95664	4
ONH95665	4
ONH96077	4
ONH92259	4
ONH89477	4
ONI30960	4
ONH96066	4
ONI27520	5
ONI29155	5
ONI29159	5
ONI30200	5
ONI32988	5
ONI21794	5
ONI21863	5
ONI22892	5
ONI16743	5
ONI06297	5
ONI06444	5
ONI02149	5
ONI02465	5
ONH94294	5
ONH95211	5
ONI28988	5
ONI29522	5
ONI16751	5
ONI06104	5
ONH94863	5
ONI01811	5
ONI13897	5
ONH90529	5
ONH95864	5
ONI13032	5
ONI32320	6
ONI01834	6
ONI02553	6
ONI02556	6
ONI02558	6
ONI02562	6
ONI02565	6
ONI02567	6
ONI02568	6
ONI02571	6
ONI02572	6
ONI02573	6
ONI02574	6
ONI02575	6
ONI02576	6
ONI02578	6
ONI02580	6
ONI02581	6
ONI02582	6
ONI02914	6
ONH91755	6
ONI02560	6
ONI07738	6
ONI02570	6
ONI02564	6
ONH90864	7
ONH90865	7
ONH90893	7
ONI15278	7
ONH90870	7
ONH92143	7
ONH90879	7
ONH96042	7
ONH90867	7
ONH90868	7
ONH92145	7
ONH90861	7
ONH90869	7
ONH90880	7
ONH90881	7
ONH90882	7
ONH90884	7
ONH90885	7
ONH90888	7
ONH90889	7
ONH90891	7
ONH90895	7
ONH90871	7
ONH90866	7
ONI10180	8
ONI12983	8
ONI12985	8
ONI13683	8
ONI31783	8
ONI10179	8
ONI09193	8
ONI35097	8
ONI36251	8
ONI01791	8
ONH96091	8
ONH97769	8
ONI12403	8
ONI10119	8
ONI11287	8
ONI12071	8
ONI12976	8
ONI02212	8
ONI12066	8
ONI11928	8
ONH98120	8
ONI01531	8
ONI27134	9
ONI27462	9
ONI27463	9
ONI27465	9
ONI27466	9
ONI27467	9
ONI28927	9
ONI29724	9
ONI17648	9
ONI17649	9
ONI17650	9
ONI17651	9
ONI17653	9
ONI17654	9
ONI18563	9
ONI10059	9
ONI10861	9
ONI02664	9
ONH98043	9
ONH92071	9
ONI35710	10
ONI22315	10
ONI22392	10
ONI22394	10
ONI22395	10
ONI22398	10
ONI22401	10
ONI00335	10
ONI22402	10
ONH92629	10
ONI22543	10
ONI22393	10
ONH92626	10
ONH92630	10
ONI22397	10
ONI00336	10
ONI00338	10
ONI01318	10
ONI14078	10
ONI26633	11
ONI28985	11
ONI29170	11
ONI29342	11
ONI29458	11
ONI31400	11
ONI21019	11
ONI21208	11
ONI21377	11
ONI21810	11
ONI16552	11
ONI11204	11
ONI06474	11
ONH94828	11
ONH90342	11
ONH90513	11
ONI14090	11
ONH90524	11
ONI26475	12
ONI17956	12
ONI10870	12
ONI06206	12
ONI02346	12
ONH94969	12
ONH95333	12
ONH92353	12
ONI26830	12
ONI25512	12
ONI16348	12
ONI06433	12
ONI09315	12
ONH89809	12
ONI09639	12
ONI12212	12
ONH97827	12
ONI28590	13
ONI31163	13
ONI36475	13
ONI16646	13
ONI16677	13
ONI16681	13
ONI17553	13
ONI19643	13
ONI01921	13
ONI02688	13
ONI04225	13
ONH94307	13
ONH95363	13
ONH96601	13
ONH97999	13
ONH91245	13
ONI36138	13
ONI00287	14
ONH93406	14
ONI16675	14
ONI17108	14
ONI00406	14
ONI00429	14
ONI00469	14
ONI00470	14
ONI00479	14
ONH89982	14
ONI00545	14
ONI00483	14
ONH90860	14
ONI00493	14
ONH94268	14
ONI00530	14
ONI01029	14
ONI17965	15
ONI17966	15
ONI17967	15
ONI17972	15
ONI17974	15
ONI17979	15
ONI17985	15
ONI13671	15
ONI13672	15
ONI13673	15
ONI13675	15
ONI03578	15
ONI17968	15
ONI24496	15
ONI17983	15
ONH89457	15
ONI08306	16
ONH90395	16
ONI35023	16
ONI35068	16
ONI35091	16
ONI16694	16
ONI16695	16
ONH94400	16
ONI25086	16
ONI35076	16
ONI05174	16
ONH97932	16
ONI01828	16
ONI35069	16
ONI35093	16
ONI22453	16
ONI27212	17
ONI20990	17
ONI21062	17
ONI10719	17
ONI10730	17
ONI10734	17
ONI10930	17
ONI01815	17
ONI01816	17
ONI10732	17
ONI10733	17
ONI10625	17
ONI10720	17
ONI10722	17
ONI13281	17
ONI11855	17
ONI30222	18
ONI15689	18
ONI34634	18
ONI15671	18
ONI15681	18
ONI15685	18
ONI15686	18
ONI15693	18
ONI15694	18
ONI02598	18
ONI03157	18
ONH97881	18
ONH92905	18
ONI14981	18
ONI15687	18
ONI15682	18
ONI16584	19
ONI17592	19
ONI12323	19
ONI12328	19
ONI21636	19
ONI16580	19
ONI16588	19
ONI16802	19
ONI16805	19
ONI17593	19
ONI12326	19
ONI12329	19
ONH99873	19
ONH92102	19
ONI16583	19
ONI12322	19
ONI12958	20
ONI12960	20
ONI12961	20
ONI13024	20
ONI13027	20
ONI13029	20
ONI13033	20
ONI13040	20
ONI13042	20
ONI13048	20
ONI13051	20
ONI11785	20
ONI12903	20
ONI12963	20
ONI13030	20
ONI13021	20
ONI26776	21
ONI26777	21
ONI28903	21
ONI20269	21
ONI20270	21
ONI20311	21
ONI20324	21
ONI20325	21
ONI20326	21
ONI16599	21
ONI16600	21
ONI16602	21
ONI16603	21
ONI16605	21
ONH92568	21
ONI28402	22
ONI29900	22
ONI10024	22
ONI13203	22
ONI00460	22
ONI03199	22
ONI05510	22
ONI30555	22
ONI16685	22
ONH92943	22
ONI24055	22
ONI20015	22
ONI15691	22
ONI10555	22
ONI01570	22
ONI28156	23
ONI28158	23
ONI28160	23
ONI28163	23
ONI28164	23
ONI28165	23
ONI28168	23
ONI28170	23
ONI28172	23
ONI28173	23
ONI28174	23
ONI28175	23
ONI28176	23
ONI00552	23
ONH94005	23
ONI31085	24
ONI31086	24
ONI31094	24
ONI31100	24
ONI31101	24
ONI31152	24
ONI31153	24
ONI31155	24
ONI31156	24
ONI31158	24
ONI31161	24
ONI06193	24
ONH89883	24
ONH89957	24
ONI31093	24
ONI33926	25
ONI34328	25
ONI34334	25
ONI34338	25
ONI33927	25
ONI33928	25
ONI34156	25
ONI34326	25
ONI34331	25
ONI34344	25
ONI34350	25
ONI34359	25
ONI12505	25
ONI14009	25
ONI33925	25
ONI13511	26
ONH95343	26
ONH89967	26
ONI28868	26
ONH89958	26
ONH89963	26
ONH89975	26
ONH90484	26
ONH89914	26
ONI13475	26
ONH89971	26
ONH94680	26
ONH89970	26
ONH90326	26
ONI30846	27
ONI32317	27
ONI24377	27
ONI24815	27
ONI14892	27
ONI19223	27
ONI12783	27
ONI06883	27
ONI08700	27
ONH99663	27
ONI00209	27
ONI03428	27
ONI03930	27
ONH92578	27
ONI11792	28
ONI00071	28
ONI24497	28
ONI00066	28
ONI00070	28
ONI00072	28
ONI24493	28
ONH99068	28
ONI00068	28
ONI00069	28
ONI03576	28
ONH90322	28
ONI14949	28
ONI10010	28
ONI28008	29
ONI17887	29
ONI13702	29
ONI06606	29
ONI01207	29
ONI01208	29
ONI01209	29
ONI01210	29
ONH94333	29
ONH97921	29
ONH89485	29
ONH89487	29
ONI24900	29
ONI26181	30
ONI23343	30
ONI25490	30
ONI07339	30
ONH99513	30
ONH99618	30
ONI03998	30
ONI30728	30
ONI00294	30
ONH92243	30
ONI12204	30
ONH99028	30
ONI07888	30
ONI26495	31
ONI26922	31
ONI29310	31
ONI29575	31
ONI29602	31
ONI16508	31
ONI16920	31
ONI13896	31
ONH90473	31
ONI21781	31
ONI06473	31
ONI01163	31
ONI01393	31
ONI22957	32
ONI22958	32
ONI22959	32
ONI22961	32
ONI22963	32
ONI22965	32
ONI22967	32
ONI22970	32
ONI22972	32
ONI22973	32
ONI22974	32
ONI01667	32
ONI22954	32
ONI29061	33
ONI31787	33
ONI22631	33
ONI22633	33
ONI25066	33
ONI25067	33
ONI25586	33
ONI10055	33
ONI04385	33
ONH97438	33
ONH97442	33
ONH97487	33
ONH93971	33
ONI33662	34
ONH91523	34
ONH91526	34
ONH91527	34
ONH91528	34
ONH91529	34
ONH91530	34
ONH91531	34
ONH91532	34
ONH91534	34
ONH91535	34
ONH89466	34
ONI34395	34
ONI30608	35
ONI07768	35
ONI09485	35
ONH89944	35
ONH89945	35
ONH89946	35
ONH89947	35
ONH89948	35
ONH90115	35
ONH90116	35
ONH90117	35
ONH90118	35
ONH90347	35
ONI23262	36
ONI07250	36
ONI07260	36
ONI25433	36
ONI25434	36
ONI07239	36
ONI07242	36
ONI07244	36
ONI07246	36
ONI07247	36
ONI07249	36
ONI07252	36
ONI07259	36
ONI26277	37
ONI16621	37
ONI16623	37
ONH99233	37
ONH99235	37
ONH99238	37
ONH99242	37
ONI01348	37
ONH95607	37
ONH95615	37
ONH96075	37
ONH96078	37
ONI26690	38
ONI26920	38
ONI26921	38
ONI35255	38
ONI09272	38
ONH93061	38
ONH93062	38
ONH93063	38
ONH93064	38
ONH93065	38
ONH93066	38
ONH93068	38
ONI14886	39
ONI12119	39
ONI12120	39
ONI12121	39
ONI12122	39
ONI12125	39
ONI12130	39
ONI12132	39
ONI12134	39
ONI12135	39
ONI12140	39
ONH99634	39
ONI34025	40
ONI24586	40
ONI00206	40
ONI00207	40
ONI00208	40
ONI00213	40
ONH91853	40
ONI14492	40
ONI00205	40
ONI24585	40
ONI03685	40
ONI04518	40
ONI32604	41
ONI11552	41
ONI12468	41
ONH96910	41
ONH96916	41
ONH96917	41
ONH97029	41
ONH91097	41
ONI30078	41
ONH96914	41
ONH96915	41
ONH96909	41
ONI27513	42
ONI27514	42
ONI11408	42
ONI02674	42
ONH91272	42
ONH92073	42
ONH92075	42
ONH92077	42
ONH92078	42
ONH92081	42
ONH92083	42
ONH92084	42
ONI28873	43
ONI28874	43
ONI28878	43
ONI28879	43
ONI28880	43
ONI28883	43
ONI36345	43
ONI25145	43
ONI07069	43
ONI00203	43
ONI06702	43
ONI02232	43
ONI29451	44
ONI30597	44
ONI19402	44
ONI19403	44
ONI19404	44
ONI19405	44
ONI19406	44
ONI19407	44
ONI19408	44
ONI19409	44
ONI19410	44
ONI06568	44
ONI10803	45
ONI34421	45
ONH94925	45
ONI20447	45
ONI12619	45
ONI06817	45
ONI11384	45
ONI11393	45
ONI11395	45
ONI11398	45
ONI11402	45
ONI11961	45
ONI22662	46
ONH92433	46
ONH92435	46
ONH92439	46
ONH92440	46
ONH92442	46
ONH92443	46
ONI22656	46
ONH92436	46
ONH92437	46
ONH92438	46
ONH92441	46
ONI07631	47
ONI09571	47
ONH99284	47
ONH89818	47
ONH89820	47
ONH89826	47
ONH92998	47
ONH92999	47
ONH93001	47
ONH93092	47
ONH89824	47
ONH93000	47
ONI34719	48
ONI23625	48
ONI23627	48
ONI23628	48
ONI23630	48
ONI23632	48
ONI25771	48
ONI11083	48
ONI07667	48
ONH96362	48
ONI23623	48
ONI23635	48
ONI35573	49
ONI18448	49
ONI14104	49
ONI02635	49
ONI05288	49
ONH96602	49
ONH98316	49
ONH98843	49
ONH98844	49
ONH98846	49
ONH98847	49
ONH98854	49
ONH98478	50
ONI07237	50
ONI07238	50
ONI07240	50
ONI07243	50
ONI07245	50
ONI07248	50
ONI07251	50
ONI07253	50
ONI07254	50
ONI07256	50
ONI07257	50
ONI13971	51
ONI28078	51
ONI30454	51
ONI13973	51
ONH95094	51
ONH95095	51
ONH95096	51
ONH95097	51
ONH95098	51
ONH95099	51
ONH96630	51
ONI26429	52
ONI27526	52
ONI27878	52
ONI30438	52
ONI25263	52
ONI25881	52
ONI14737	52
ONI19601	52
ONI02924	52
ONI04204	52
ONH91733	52
ONI26576	53
ONI26577	53
ONI26580	53
ONI26581	53
ONI26583	53
ONI26585	53
ONH93377	53
ONH93378	53
ONH93388	53
ONH89467	53
ONH89468	53
ONI30545	54
ONI30549	54
ONI19459	54
ONI08417	54
ONI30542	54
ONI30546	54
ONI30548	54
ONI30550	54
ONI19473	54
ONI19458	54
ONI19488	54
ONI26720	55
ONI26748	55
ONI26761	55
ONI26799	55
ONI26817	55
ONI26819	55
ONI26820	55
ONI26827	55
ONI26845	55
ONI26869	55
ONI26873	55
ONI35164	56
ONI35165	56
ONI35166	56
ONI35167	56
ONI35168	56
ONI35169	56
ONI35170	56
ONI35171	56
ONI35172	56
ONI35173	56
ONH90607	56
ONI11712	57
ONH94196	57
ONI20540	57
ONI11711	57
ONI11713	57
ONI11715	57
ONI11718	57
ONI11720	57
ONI11721	57
ONI11722	57
ONH94844	57
ONI33211	58
ONH98210	58
ONI31467	58
ONI24864	58
ONI09581	58
ONH99616	58
ONI04002	58
ONH96318	58
ONH92995	58
ONI13587	58
ONH90605	58
ONI27339	59
ONI27340	59
ONI35648	59
ONI35650	59
ONI18913	59
ONI10833	59
ONI10834	59
ONI10836	59
ONI10837	59
ONI10838	59
ONH89549	59
ONI27977	60
ONI31969	60
ONI24754	60
ONI24757	60
ONI24758	60
ONI16683	60
ONH99692	60
ONH99697	60
ONH99703	60
ONI03907	60
ONI25776	60
ONI34252	61
ONI34254	61
ONI34255	61
ONI16058	61
ONI16059	61
ONH98201	61
ONH98321	61
ONH93111	61
ONH93113	61
ONH93115	61
ONH93120	61
ONI28062	62
ONI35436	62
ONI21472	62
ONI16933	62
ONI28790	62
ONI21780	62
ONH91352	62
ONH91365	62
ONH91486	62
ONH94442	62
ONI14077	62
ONI28771	63
ONI21340	63
ONI01671	63
ONH91495	63
ONH92448	63
ONH92521	63
ONH92529	63
ONH93544	63
ONH89512	63
ONI28772	63
ONH89518	63
ONI28944	64
ONI13488	64
ONI13687	64
ONH89504	64
ONI30082	64
ONI32812	64
ONI06634	64
ONI25327	64
ONH95456	64
ONH97572	64
ONH97777	64
ONI08570	65
ONI08571	65
ONI08974	65
ONI09019	65
ONH95997	65
ONI08143	65
ONI09296	65
ONH95270	65
ONH97258	65
ONI11509	65
ONI08866	65
ONI20703	66
ONI01427	66
ONI01430	66
ONI01431	66
ONI31935	66
ONI14734	66
ONI01429	66
ONI03862	66
ONH95977	66
ONH95978	66
ONH99731	66
ONI30258	67
ONI24343	67
ONI20000	67
ONI07745	67
ONI00257	67
ONI01864	67
ONI03382	67
ONH95559	67
ONI20428	67
ONI12256	67
ONH98367	67
ONI32720	68
ONI35456	68
ONI35466	68
ONI12238	68
ONI12239	68
ONI12240	68
ONI12241	68
ONI12242	68
ONH97619	68
ONH98242	68
ONI12243	68
ONI31492	69
ONI24779	69
ONI25436	69
ONI17798	69
ONI07263	69
ONI09217	69
ONI23268	69
ONH99596	69
ONI03621	69
ONH91746	69
ONH96604	69
ONI31589	70
ONI31854	70
ONI32040	70
ONI09276	70
ONI09277	70
ONI09280	70
ONI09281	70
ONI09282	70
ONI09283	70
ONI09284	70
ONH89670	70
ONI21443	71
ONI21979	71
ONI21986	71
ONI21992	71
ONI22135	71
ONI23806	71
ONI10745	71
ONI11886	71
ONH94522	71
ONH95168	71
ONH92270	71
ONI13133	72
ONI33093	72
ONI33094	72
ONI33095	72
ONI15398	72
ONH97622	72
ONH97623	72
ONH97624	72
ONI07539	72
ONI33096	72
ONH97625	72
ONI20805	73
ONI20966	73
ONI21160	73
ONI21225	73
ONI21226	73
ONI21232	73
ONI21236	73
ONI21238	73
ONI14538	73
ONI20618	73
ONI26393	74
ONI26394	74
ONI26396	74
ONI21154	74
ONI01472	74
ONI04831	74
ONI04833	74
ONI04834	74
ONI04835	74
ONH92138	74
ONI22720	75
ONI17459	75
ONI09328	75
ONH94623	75
ONH98407	75
ONH92675	75
ONI27991	75
ONI04048	75
ONI33950	75
ONI34575	75
ONI23631	76
ONI25769	76
ONI07669	76
ONI07671	76
ONI23638	76
ONH97070	76
ONI26642	76
ONI12269	76
ONI33708	76
ONI06423	76
ONI02452	77
ONI02468	77
ONI02388	77
ONI02459	77
ONI02460	77
ONI02475	77
ONI02477	77
ONI01554	77
ONI02455	77
ONI02470	77
ONI21980	78
ONI22866	78
ONI22869	78
ONI22871	78
ONI23038	78
ONI23040	78
ONI23056	78
ONI23058	78
ONI23139	78
ONI25464	78
ONI03772	79
ONI03890	79
ONI03776	79
ONI03782	79
ONH90444	79
ONI03771	79
ONI03780	79
ONH90443	79
ONH95742	79
ONI03777	79
ONI27013	80
ONI30737	80
ONI24356	80
ONI00222	80
ONI03420	80
ONI30739	80
ONI01752	80
ONI24362	80
ONH90169	80
ONI36223	80
ONI23460	81
ONI08843	81
ONI15361	81
ONH97571	81
ONH97573	81
ONH97575	81
ONH97576	81
ONH97577	81
ONH97578	81
ONH97579	81
ONH96788	82
ONH91231	82
ONH91234	82
ONH91236	82
ONH91303	82
ONH91304	82
ONH91305	82
ONH91306	82
ONH91233	82
ONH91241	82
ONI33455	83
ONI33456	83
ONI33458	83
ONI22797	83
ONI25165	83
ONI15243	83
ONI15358	83
ONI02855	83
ONH97567	83
ONH92226	83
ONI25641	84
ONI25642	84
ONI11505	84
ONI08179	84
ONI01496	84
ONH91195	84
ONI25643	84
ONI11214	84
ONI01492	84
ONI14121	84
ONI20528	85
ONI20529	85
ONI20532	85
ONI20536	85
ONI13901	85
ONI31399	85
ONI20525	85
ONI20538	85
ONH92606	85
ONI33647	85
ONI30360	86
ONI34762	86
ONI34769	86
ONI30362	86
ONI34763	86
ONI34766	86
ONI34767	86
ONI34768	86
ONI34770	86
ONI23328	86
ONH89836	87
ONI31976	87
ONI22033	87
ONI16777	87
ONI35638	87
ONI03640	87
ONI21184	87
ONI21411	87
ONI18140	87
ONH97582	87
ONI14720	88
ONI17691	88
ONI17692	88
ONI18177	88
ONI10927	88
ONI10928	88
ONI12900	88
ONI05345	88
ONI17693	88
ONH89541	88
ONI24417	89
ONI00121	89
ONI00123	89
ONI00125	89
ONI00126	89
ONI00132	89
ONI00136	89
ONI09841	89
ONI00130	89
ONI11312	89
ONI30191	90
ONI30192	90
ONI30193	90
ONI30194	90
ONI30195	90
ONI30198	90
ONI30199	90
ONI32220	90
ONI12064	90
ONI12065	90
ONI33905	91
ONI15903	91
ONI15908	91
ONI15910	91
ONH96804	91
ONI15842	91
ONI15858	91
ONH96334	91
ONH96776	91
ONI10128	91
ONI21557	92
ONI01981	92
ONI01982	92
ONI01983	92
ONI01985	92
ONI01986	92
ONI01988	92
ONI01989	92
ONI01980	92
ONI01987	92
ONI23760	93
ONI23761	93
ONI23762	93
ONI08541	93
ONI00907	93
ONI00912	93
ONI00914	93
ONI00918	93
ONI03201	93
ONH96405	93
ONI24380	94
ONI00186	94
ONI00188	94
ONI00191	94
ONI00192	94
ONI00193	94
ONI00194	94
ONI03441	94
ONH89492	94
ONH89493	94
ONI16185	95
ONH94993	95
ONH96655	95
ONH96646	95
ONH96652	95
ONH91716	95
ONH96650	95
ONH96651	95
ONH96653	95
ONH94915	95
ONI13106	96
ONI13108	96
ONI13110	96
ONI13114	96
ONI13116	96
ONI13119	96
ONI13107	96
ONI13113	96
ONI13112	96
ONH97300	96
ONH90875	97
ONH90883	97
ONH90886	97
ONH90873	97
ONH90874	97
ONH90877	97
ONH90878	97
ONH92140	97
ONH92144	97
ONH90872	97
ONI28773	98
ONI32553	98
ONI15572	98
ONI10286	98
ONI14387	98
ONI00640	98
ONH96976	98
ONH97521	98
ONH91032	98
ONI20352	99
ONI20360	99
ONI20407	99
ONI20411	99
ONI20415	99
ONH89721	99
ONI20361	99
ONI20414	99
ONI03179	99
ONI31628	100
ONI32301	100
ONI34620	100
ONI16172	100
ONI17040	100
ONI08477	100
ONI02696	100
ONI34190	100
ONH94121	100
ONI26584	101
ONI11203	101
ONI11279	101
ONI11280	101
ONI11281	101
ONI11283	101
ONI11284	101
ONI11285	101
ONI13562	101
ONI32541	102
ONI34812	102
ONI34814	102
ONI34815	102
ONI14294	102
ONI21018	102
ONI17864	102
ONI09261	102
ONI01810	102
ONI27082	103
ONI23080	103
ONI23061	103
ONI23072	103
ONI23075	103
ONI23076	103
ONI23079	103
ONI23084	103
ONI23149	103
ONI26949	104
ONI31627	104
ONI14998	104
ONI18694	104
ONI19352	104
ONI12726	104
ONI03360	104
ONH94431	104
ONH98312	104
ONI27554	105
ONI35875	105
ONI25176	105
ONI12248	105
ONI29834	105
ONI16263	105
ONI00012	105
ONI24978	105
ONI18394	105
ONI12094	106
ONI27105	106
ONI23896	106
ONI12494	106
ONI03083	106
ONI22231	106
ONI12622	106
ONI07757	106
ONI01160	106
ONI27173	107
ONI27174	107
ONI16799	107
ONI10647	107
ONI10648	107
ONI10649	107
ONI12250	107
ONI07334	107
ONI04205	107
ONI27364	108
ONI34047	108
ONI22437	108
ONI15194	108
ONI16394	108
ONI19330	108
ONI06465	108
ONI08554	108
ONH98621	108
ONH96913	109
ONH92080	109
ONH92086	109
ONH92087	109
ONH92089	109
ONH92090	109
ONH92091	109
ONH93680	109
ONH93684	109
ONH91287	110
ONH91288	110
ONH91289	110
ONH91290	110
ONH92079	110
ONH92085	110
ONH92092	110
ONH92093	110
ONH92094	110
ONI27952	111
ONI09759	111
ONI10548	111
ONI08664	111
ONI03319	111
ONI21445	111
ONI23582	111
ONI11072	111
ONH92488	111
ONH90040	112
ONH90060	112
ONH90089	112
ONH90433	112
ONI22192	112
ONH90093	112
ONH90044	112
ONH91273	112
ONI21711	112
ONI29698	113
ONI14265	113
ONI07289	113
ONI07294	113
ONH99745	113
ONH99749	113
ONH99759	113
ONI20459	113
ONI06278	113
ONI30531	114
ONI31922	114
ONI24806	114
ONI19508	114
ONI20097	114
ONI11965	114
ONI07267	114
ONI09407	114
ONH99861	114
ONI30159	115
ONI30160	115
ONI23756	115
ONI18386	115
ONI19818	115
ONH96404	115
ONH98195	115
ONH92336	115
ONI34186	115
ONI30489	116
ONI19546	116
ONI19547	116
ONI19549	116
ONI19550	116
ONI19551	116
ONI19552	116
ONI19553	116
ONI12580	116
ONI30722	117
ONI33085	117
ONI08496	117
ONI09037	117
ONI05061	117
ONI05064	117
ONH98373	117
ONH92160	117
ONI06826	117
ONI32608	118
ONH96901	118
ONH91098	118
ONH91099	118
ONH91100	118
ONH91102	118
ONH91103	118
ONH91104	118
ONH91109	118
ONI31788	119
ONI22644	119
ONI25087	119
ONI25088	119
ONI25089	119
ONI06727	119
ONI06728	119
ONH97510	119
ONH93929	119
ONI31965	120
ONH95478	120
ONI31966	120
ONI31967	120
ONH95446	120
ONH95447	120
ONH95448	120
ONH95449	120
ONH95450	120
ONI32606	121
ONH99452	121
ONH99454	121
ONH96902	121
ONH89825	121
ONI22357	121
ONH99351	121
ONH99460	121
ONH99453	121
ONI32637	122
ONI32661	122
ONH96834	122
ONH90903	122
ONH91141	122
ONH91155	122
ONH96853	122
ONH90904	122
ONI22216	122
ONI35659	123
ONI35660	123
ONI35662	123
ONI35663	123
ONI35664	123
ONI35665	123
ONI35666	123
ONI35667	123
ONH97610	123
ONI35735	124
ONI21192	124
ONH96054	124
ONH96115	124
ONH96123	124
ONI08713	124
ONH96053	124
ONH96073	124
ONH96074	124
ONI22610	125
ONI22611	125
ONI06656	125
ONI06657	125
ONI22606	125
ONI06658	125
ONI22612	125
ONI34445	125
ONI06651	125
ONI26033	126
ONI26717	126
ONI35127	126
ONI11253	126
ONI12649	126
ONH89745	126
ONH90539	126
ONH92412	126
ONI34367	127
ONI20418	127
ONI10748	127
ONI05299	127
ONI01821	127
ONH98762	127
ONH90095	127
ONH93170	127
ONI26221	128
ONI28719	128
ONI28720	128
ONI28721	128
ONI28722	128
ONI28726	128
ONI28730	128
ONI28723	128
ONI35600	129
