geneName	family
ONI23741	5
ONI24744	5
ONI25428	5
ONI25512	5
ONI16070	5
ONI16348	5
ONI17510	5
ONI18885	5
ONI19196	5
ONI19233	5
ONI20060	5
ONI09643	5
ONI10428	5
ONI10516	5
ONI10744	5
ONI11096	5
ONI11114	5
ONI11936	5
ONI13778	5
ONI06433	5
ONI08687	5
ONI09315	5
ONH99357	5
ONH99718	5
ONI01193	5
ONI02010	5
ONI02885	5
ONI04100	5
ONI04226	5
ONI04257	5
ONI04721	5
ONH96339	5
ONH96891	5
ONH96945	5
ONH97999	5
ONH98216	5
ONH98305	5
ONH89643	5
ONH90298	5
ONH91074	5
ONH91245	5
ONH92665	5
ONH93939	5
ONI32938	5
ONI23381	5
ONI13820	5
ONI06782	5
ONI08378	5
ONI04850	5
ONH98211	5
ONH92203	5
ONI16883	5
ONI17874	5
ONI18127	5
ONI08999	5
ONI02240	5
ONH97838	5
ONH93475	5
ONI26461	5
ONI27415	5
ONI31430	5
ONI33937	5
ONI22432	5
ONI25286	5
ONI16160	5
ONI17677	5
ONI18419	5
ONI08706	5
ONH98932	5
ONI03928	5
ONH97666	5
ONH98218	5
ONH98284	5
ONH89530	5
ONH89809	5
ONI30939	5
ONI36138	5
ONI14774	5
ONI14841	5
ONI09639	5
ONI12212	5
ONI01516	5
ONI02303	5
ONI07181	5
ONH96390	5
ONI19340	5
ONI07786	5
ONI10629	5
ONI27137	5
ONI11309	5
ONH89832	5
ONI19243	5
ONH99517	5
ONI28777	5
ONI25153	5
ONI18667	5
ONI19202	5
ONI20112	5
ONI11668	5
ONI11669	5
ONH99091	5
ONI00602	5
ONH97159	5
ONH98314	5
ONI32559	5
ONI24232	5
ONI17179	5
ONI08665	5
ONI02533	5
ONH94181	5
ONH97837	5
ONI25908	5
ONI33613	5
ONI08727	5
ONI04846	5
ONI03223	5
ONI07780	5
ONH89667	5
ONI30040	5
ONI34942	5
ONI09767	5
ONI25090	5
ONH96513	5
ONI21509	5
ONI22434	5
ONH97827	5
ONI06014	5
ONI06176	5
ONI05350	5
ONI01515	5
ONH94188	5
ONH93860	5
ONI26056	6
ONI01153	6
ONI26057	7
ONI26058	7
ONI20177	7
ONI26068	8
ONI15121	8
ONI27890	8
ONI36276	8
ONI11780	8
ONH98958	8
ONI26069	9
ONI33602	9
ONI24598	9
ONI17644	9
ONI11351	9
ONI11352	9
ONI11353	9
ONI11354	9
ONI13224	9
ONI13225	9
ONI05564	9
ONH99653	9
ONH99654	9
ONI00175	9
ONI01079	9
ONH96808	9
ONH89950	9
ONH91596	9
ONI31588	9
ONI32610	9
ONI06113	9
ONI06114	9
ONH96905	9
ONH96974	9
ONI22118	9
ONI22123	9
ONI22137	9
ONI22140	9
ONI15584	9
ONI19758	9
ONI08561	9
ONH96510	9
ONI22122	9
ONI18045	9
ONI06962	9
ONI06965	9
ONI09574	9
ONH92465	9
ONH92466	9
ONI17228	9
ONI26075	10
ONI05293	10
ONI32995	10
ONI26080	11
ONI04986	11
ONI09936	11
ONI26083	12
ONI26085	12
ONI22339	12
ONI13883	12
ONI13892	12
ONH92164	12
ONH89480	12
ONI26093	13
ONI18100	13
ONI09685	13
ONH92990	13
ONI26095	14
ONI28314	14
ONI34446	14
ONI21500	14
ONI11490	14
ONI01344	14
ONH92963	14
ONI26096	15
ONI34367	15
ONI20418	15
ONI25919	15
ONI10748	15
ONI05299	15
ONI05874	15
ONI05877	15
ONI01821	15
ONH98762	15
ONH90095	15
ONH92586	15
ONH93170	15
ONI26599	15
ONI26602	15
ONI18418	15
ONI12942	15
ONI07492	15
ONI07495	15
ONH99324	15
ONH99325	15
ONH99326	15
ONH99328	15
ONI18412	15
ONI26098	16
ONI26101	16
ONI05104	16
ONI26106	17
ONI26349	17
ONI26112	18
ONI36357	18
ONI26114	19
ONI27919	19
ONH93430	19
ONI28088	19
ONI26122	20
ONI03784	20
ONI26123	21
ONI26130	21
ONI26131	21
ONI26132	21
ONI35078	21
ONI20847	21
ONI20858	21
ONI20910	21
ONI20912	21
ONI20921	21
ONI20923	21
ONI21067	21
ONI21346	21
ONH93825	21
ONI08057	21
ONI20911	21
ONI02071	21
ONH97984	21
ONI26128	22
ONH92927	22
ONI26138	23
ONH92919	23
ONI26139	24
ONI23546	24
ONI25713	24
ONH92912	24
ONI31061	24
ONI26141	25
ONI35789	25
ONI26147	26
ONH92911	26
ONI26148	27
ONI28008	27
ONI32631	27
ONI32632	27
ONI35470	27
ONI35473	27
ONI24902	27
ONI17226	27
ONI17264	27
ONI17887	27
ONI19198	27
ONI13702	27
ONI06606	27
ONI01207	27
ONI01208	27
ONI01209	27
ONI01210	27
ONI02692	27
ONI02695	27
ONI04260	27
ONH94333	27
ONH97497	27
ONH97921	27
ONH89485	27
ONH89487	27
ONI24899	27
ONI02693	27
ONI32627	27
ONI24900	27
ONH96367	27
ONI26153	28
ONI09630	28
ONI26156	29
ONH99511	29
ONI26159	30
ONI27527	30
ONI27528	30
ONI27529	30
ONI27530	30
ONI27532	30
ONI27534	30
ONI27535	30
ONI27537	30
ONI27538	30
ONI27542	30
ONI27544	30
ONI27546	30
ONI27611	30
ONI27612	30
ONI30832	30
ONI25202	30
ONI15552	30
ONI17579	30
ONI06920	30
ONI26160	31
ONI26163	31
ONH93519	31
ONH93520	31
ONH93521	31
ONI26165	32
ONI09860	32
ONH89872	32
ONI26170	33
ONI32283	33
ONH99535	33
ONI26189	35
ONI30584	35
ONI14008	35
ONI08677	35
ONH95052	35
ONH90512	35
ONI32400	35
ONI17482	35
ONI08448	35
ONI19255	35
ONI26196	36
ONI26989	36
ONI32544	36
ONI13244	36
ONH96204	36
ONH96206	36
ONH98474	36
ONH91017	36
ONH91024	36
ONH91025	36
ONH91026	36
ONH91027	36
ONH92875	36
ONI26200	37
ONI25889	37
ONI10770	37
ONH92813	37
ONH92871	37
ONI26202	38
ONI26214	38
ONI26203	39
ONI26204	39
ONI28773	39
ONI32553	39
ONI34652	39
ONI15572	39
ONI19789	39
ONI10286	39
ONI14387	39
ONI14408	39
ONI00640	39
ONH96976	39
ONH97521	39
ONH97784	39
ONH91032	39
ONH92238	39
ONI26207	41
ONI26221	41
ONI26245	41
ONI26250	41
ONI28719	41
ONI28720	41
ONI28721	41
ONI28722	41
ONI28724	41
ONI28726	41
ONI28727	41
ONI28728	41
ONI28730	41
ONI23856	41
ONH99839	41
ONI28723	41
ONI26210	42
ONI18349	42
ONI13433	42
ONI13435	42
ONI13436	42
ONH92870	42
ONI26218	43
ONI23986	43
ONI19736	43
ONI08215	43
ONI09289	43
ONI00563	43
ONI00570	43
ONH93673	43
ONI26219	44
ONH92859	44
ONI26229	46
ONI04501	46
ONI26233	47
ONI30125	47
ONI20268	47
ONI20271	47
ONI15360	47
ONH99221	47
ONI04492	47
ONI04493	47
ONI04495	47
ONI04496	47
ONI04499	47
ONH92679	47
ONI20266	47
ONI10441	47
ONI26235	48
ONI14656	48
ONI00178	48
ONI00179	48
ONI03449	48
ONI26236	49
ONI33107	49
ONI25631	49
ONH97634	49
ONI30520	49
ONI08404	49
ONI26237	50
ONI00763	50
ONI00770	50
ONI26238	51
ONI26239	51
ONI26240	51
ONI30311	51
ONI06748	51
ONI08244	51
ONI08246	51
ONI26244	53
ONH89714	53
ONI26253	54
ONH98839	54
ONI26255	55
ONI15521	55
ONH97724	55
ONI26256	56
ONI04783	56
ONI26263	57
ONH93564	57
ONI26265	58
ONH98105	58
ONI02879	58
ONI13593	58
ONI04692	58
ONH92647	58
ONI26268	59
ONI30003	59
ONI36179	59
ONI01252	59
ONI26269	60
ONI27737	60
ONI23155	60
ONI04762	60
ONI04765	60
ONH94469	60
ONI26277	61
ONI30961	61
ONI35248	61
ONI36414	61
ONI36417	61
ONI20262	61
ONI23605	61
ONI23607	61
ONI23608	61
ONI23609	61
ONI23610	61
ONI23611	61
ONI16621	61
ONI16623	61
ONI12453	61
ONI13013	61
ONI08013	61
ONI09304	61
ONH99224	61
ONH99225	61
ONH99227	61
ONH99229	61
ONH99230	61
ONH99231	61
ONH99233	61
ONH99235	61
ONH99238	61
ONH99242	61
ONI00425	61
ONI01348	61
ONI01377	61
ONI01380	61
ONI01381	61
ONI01382	61
ONI01384	61
ONI01538	61
ONI01743	61
ONI01747	61
ONI01748	61
ONI05292	61
ONH95607	61
ONH95615	61
ONH95664	61
ONH95665	61
ONH96075	61
ONH96077	61
ONH96078	61
ONH92259	61
ONH89477	61
ONI30960	61
ONI12838	61
ONI08066	61
ONH96066	61
ONI10044	61
ONI26280	62
ONI04751	62
ONH93562	62
ONI26303	63
ONI34148	63
ONH93558	63
ONI15965	63
ONI26308	64
ONI26309	64
ONI26310	64
ONI26311	64
ONI04742	64
ONI26313	65
ONI26314	65
ONI35864	65
ONH93552	65
ONH93553	65
ONI01668	65
ONH93551	65
ONI26325	66
ONI26326	66
ONI26327	67
ONH93547	67
ONI26332	69
ONH93545	69
ONI26337	72
ONH91383	72
ONH91399	72
ONI26344	74
ONI31403	74
ONH93538	74
ONI26347	76
ONI04813	76
ONI26351	77
ONI04814	77
ONI26359	79
ONI31717	79
ONI35037	79
ONI35040	79
ONI35866	79
ONI24158	79
ONI15980	79
ONI02148	79
ONH98095	79
ONH93531	79
ONI26363	80
ONI04822	80
ONI26366	81
ONI28563	81
ONH93525	81
ONI26367	82
ONI26395	82
ONI26368	83
ONH93524	83
ONI26382	84
ONI26383	84
ONI26388	85
ONI26389	85
ONI26390	85
ONI26391	85
ONI26392	85
ONI07887	85
ONI26398	87
ONI18096	87
ONH99322	87
ONH93478	87
ONI26399	88
ONI28629	88
ONI10376	88
ONI10406	88
ONI12822	88
ONI26401	89
ONI22668	89
ONH97443	89
ONI26411	90
ONI30893	90
ONI21265	90
ONI21266	90
ONI18324	90
ONI11476	90
ONI11477	90
ONI09499	90
ONI09502	90
ONI00987	90
ONI01700	90
ONI26412	91
ONI32439	91
ONI26413	92
ONI26414	92
ONI26415	92
ONI26416	92
ONI27179	92
ONI33426	92
ONI20626	92
ONI21754	92
ONI23535	92
ONI14971	92
ONI18175	92
ONI09753	92
ONI02781	92
ONI03236	92
ONH95149	92
ONH95157	92
ONH95159	92
ONH93472	92
ONI33385	92
ONI26420	93
ONI31250	93
ONI34909	93
ONI22720	93
ONI17459	93
ONI14210	93
ONI05928	93
ONI06754	93
ONI09044	93
ONI09328	93
ONI09448	93
ONI04839	93
ONH94623	93
ONH94630	93
ONH96512	93
ONH96526	93
ONH98407	93
ONH91574	93
ONH92675	93
ONH93466	93
ONI27991	93
ONI08001	93
ONI32762	93
ONI19890	93
ONI05304	93
ONI04048	93
ONH96724	93
ONI33950	93
ONI34575	93
ONH90537	93
ONI26422	94
ONH93460	94
ONI26428	95
ONH93457	95
ONI26431	97
ONI25469	97
ONI11912	97
ONI14549	97
ONI06129	97
ONH98946	97
ONI21819	97
ONH96325	97
ONI26438	99
ONH93450	99
ONI26439	100
ONI33023	100
ONI26440	101
ONI04841	101
ONI26449	102
ONI23536	102
ONI25694	102
ONI31150	102
ONI05467	102
ONH99885	102
ONI26459	104
ONI18701	104
ONI26460	105
ONI26841	105
ONI26926	105
ONI26927	105
ONI26945	105
ONI26946	105
ONI26948	105
ONI26953	105
ONI26956	105
ONI26961	105
ONI26965	105
ONI26966	105
ONI26967	105
ONI26968	105
ONI26969	105
ONI26974	105
ONI26977	105
ONI26978	105
ONI27002	105
ONI27005	105
ONI27006	105
ONI27007	105
ONI27008	105
ONI27009	105
ONI27011	105
ONI06334	105
ONH93018	105
ONH93019	105
ONI26763	105
ONI26952	105
ONI26970	105
ONI26971	105
ONI26972	105
ONI26973	105
ONI29884	105
ONI29885	105
ONI13665	105
ONH93015	105
ONH93016	105
ONH93017	105
ONH93020	105
ONI27010	105
ONH89732	105
ONI26947	105
ONH93021	105
ONI26959	105
ONH93014	105
ONI00948	105
ONI26473	107
ONI08449	107
ONI26479	109
ONI29018	109
ONI21153	109
ONI26482	110
ONI36215	110
ONI16472	110
ONH93423	110
ONI31001	110
ONH91973	110
ONH91971	110
ONI26483	111
ONI28963	111
ONI22111	111
ONI26484	112
ONH93421	112
ONI04859	112
ONI26489	113
ONI24717	113
ONI15597	113
ONH99541	113
ONH99753	113
ONI03821	113
ONI04865	113
ONH93419	113
ONI22331	113
ONH97801	113
ONI26491	115
ONI26492	115
ONI26497	115
ONI26501	115
ONI26502	115
ONI26507	115
ONI29578	115
ONI30273	115
ONI30274	115
ONI08180	115
ONI26508	115
ONI30275	115
ONI26495	116
ONI26922	116
ONI27520	116
ONI29155	116
ONI29159	116
ONI29310	116
ONI29575	116
ONI29602	116
ONI30200	116
ONI32988	116
ONI21794	116
ONI21863	116
ONI22892	116
ONI16508	116
ONI16743	116
ONI16920	116
ONI13896	116
ONI06297	116
ONI06444	116
ONI02149	116
ONI02465	116
ONH94294	116
ONH95211	116
ONH90473	116
ONI28988	116
ONI29522	116
ONI21781	116
ONI16751	116
ONI06104	116
ONI06473	116
ONI01163	116
ONI01393	116
ONH94863	116
ONI01811	116
ONI13897	116
ONI26633	116
ONI28985	116
ONI29170	116
ONI29342	116
ONI29458	116
ONI31400	116
ONI20357	116
ONI21019	116
ONI21208	116
ONI21377	116
ONI21810	116
ONI16552	116
ONI16664	116
ONI17360	116
ONI11204	116
ONI06474	116
ONH94828	116
ONH90342	116
ONH90513	116
ONH90529	116
ONI05761	116
ONI01494	116
ONI14090	116
ONH95864	116
ONI13032	116
ONH90524	116
ONI26511	117
ONI26512	117
ONI26524	117
ONI13785	117
ONI09534	117
ONI26525	118
ONI17205	118
ONH97762	118
ONI09173	118
ONI26528	119
ONI04872	119
ONI26556	120
ONI25756	120
ONI07648	120
ONI26574	121
ONI26601	121
ONI26604	121
ONI26576	122
ONI26577	122
ONI26580	122
ONI26581	122
ONI26583	122
ONI26585	122
ONH93377	122
ONH93378	122
ONH93388	122
ONH89467	122
ONH89468	122
ONI26579	123
ONH95076	123
ONI26582	124
ONI17141	124
ONI26584	125
ONI28951	125
ONI33653	125
ONI16632	125
ONI16634	125
ONI11203	125
ONI11205	125
ONI11254	125
ONI11255	125
ONI11256	125
ONI11257	125
ONI11258	125
ONI11259	125
ONI11260	125
ONI11261	125
ONI11263	125
ONI11264	125
ONI11265	125
ONI11269	125
ONI11272	125
ONI11277	125
ONI11278	125
ONI11279	125
ONI11280	125
ONI11281	125
ONI11282	125
ONI11283	125
ONI11284	125
ONI11285	125
ONI11286	125
ONI11288	125
ONI11289	125
ONI13562	125
ONI14007	125
ONH95091	125
ONI26607	127
ONH93350	127
ONI26608	128
ONI35826	128
ONI04914	128
ONH93991	128
ONI26611	129
ONI21812	129
ONH96305	129
ONI26612	130
ONI00149	130
ONI26613	131
ONI19828	131
ONI26614	132
ONI24267	132
ONI26619	133
ONI26620	133
ONH93329	133
ONI26622	134
ONI29101	134
ONI31240	134
ONI35633	134
ONI21748	134
ONI15025	134
ONI03574	134
ONH94631	134
ONH95699	134
ONH93721	134
ONI26632	136
ONI26639	136
ONI26648	138
ONI23877	138
ONI24444	138
ONI00713	138
ONH96688	138
ONH91342	138
ONI26650	139
ONI26651	139
ONI30544	139
ONI30545	139
ONI30547	139
ONI30549	139
ONI32541	139
ONI34812	139
ONI34814	139
ONI34815	139
ONI35927	139
ONI35928	139
ONI35929	139
ONI35930	139
ONI23711	139
ONI24226	139
ONI25801	139
ONI19459	139
ONI11302	139
ONI14294	139
ONI07736	139
ONI08417	139
ONI03300	139
ONI04202	139
ONH94952	139
ONH89998	139
ONH93320	139
ONI30542	139
ONI30546	139
ONI30548	139
ONI30550	139
ONI19473	139
ONI19458	139
ONI19488	139
ONI21018	139
ONI24228	139
ONI17864	139
ONI07724	139
ONI32188	139
ONI09261	139
ONI01810	139
ONI11300	139
ONI26652	140
ONI10129	140
ONI13085	140
ONI26657	142
ONI04924	142
ONH93306	142
ONI26664	143
ONI30624	143
ONI32148	143
ONI24455	143
ONI13477	143
ONI07226	143
ONI08509	143
ONI08819	143
ONH99039	143
ONI04059	143
ONI04392	143
ONI04938	143
ONH95676	143
ONH97395	143
ONI08820	143
ONI25476	143
ONI26667	144
ONI26670	144
ONI34827	144
ONI36429	144
ONI20946	144
ONI24861	144
ONI25496	144
ONI05409	144
ONH93302	144
ONH93304	144
ONI26672	146
ONI35125	146
ONI26673	147
ONI23029	147
ONI24193	147
ONI25308	147
ONI00319	147
ONI03317	147
ONH92225	147
ONH93300	147
ONI26674	148
ONH98803	148
ONI26677	150
ONI11817	150
ONI26679	151
ONH93291	151
ONI26687	152
ONI26691	152
ONI26393	152
ONI26394	152
ONI26396	152
ONI26991	152
ONI29013	152
ONI29014	152
ONI29015	152
ONI29016	152
ONI21154	152
ONI01472	152
ONI04831	152
ONI04833	152
ONI04834	152
ONI04835	152
ONH93749	152
ONI17799	152
ONI25719	152
ONH92138	152
ONI26693	154
ONI30784	154
ONI20808	154
ONI14887	154
ONI14194	154
ONH89925	154
ONI26699	155
ONI30797	155
ONI30970	155
ONI34573	155
ONI35153	155
ONI22880	155
ONI22883	155
ONI24429	155
ONI24685	155
ONI25237	155
ONI19745	155
ONI05720	155
ONI06170	155
ONI07751	155
ONI08657	155
ONH95021	155
ONH93252	155
ONI32679	155
ONI14300	155
ONH89695	155
ONI26703	156
ONI33151	156
ONI33594	156
ONI11316	156
ONH97685	156
ONH93241	156
ONI03989	156
ONI08504	156
ONI26724	159
ONI26774	159
ONH93235	159
ONI26725	160
ONI08764	160
ONI08814	160
ONH92726	160
ONI26727	161
ONH89871	161
ONH93224	161
ONI26730	162
ONI26731	162
ONI23374	162
ONI13120	162
ONI13135	162
ONI03102	162
ONI10081	162
ONI11953	162
ONH95703	162
ONI13123	162
ONI26737	163
ONI05582	163
ONH93214	163
ONI26738	164
ONI30872	164
ONI30878	164
ONI31257	164
ONI19204	164
ONI30876	164
ONI26741	166
ONH89804	166
ONI26742	167
ONI26749	167
ONI26750	167
ONI26752	167
ONI26754	167
ONI31346	167
ONI26740	167
ONI32091	167
ONH94644	167
ONH91572	167
ONI31347	167
ONI09118	167
ONI31792	167
ONI25041	167
ONI26755	168
ONI26866	168
ONI05071	168
ONI26764	169
ONI09917	169
ONI10479	169
ONI26769	170
ONH93205	170
ONI26772	171
ONI33417	171
ONI17814	171
ONH93204	171
ONI26775	172
ONI20762	172
ONI26776	173
ONI26777	173
ONI28202	173
ONI28206	173
ONI28903	173
ONI34383	173
ONI34384	173
ONI20269	173
ONI20270	173
ONI20311	173
ONI20324	173
ONI20325	173
ONI20326	173
ONI20424	173
ONI21264	173
ONI14746	173
ONI16599	173
ONI16600	173
ONI16602	173
ONI16603	173
ONI16605	173
ONI18228	173
ONI18229	173
ONI18232	173
ONI18235	173
ONI18236	173
ONI18237	173
ONI18238	173
ONI12184	173
ONI12442	173
ONI12443	173
ONI13388	173
ONI13539	173
ONI14097	173
ONI14098	173
ONI14099	173
ONI14102	173
ONI01707	173
ONI02504	173
ONH94236	173
ONH94790	173
ONH94813	173
ONH94864	173
ONH95321	173
ONH95325	173
ONH98318	173
ONH98855	173
ONH98856	173
ONH98857	173
ONH92568	173
ONH93201	173
ONH93979	173
ONI27899	173
ONI30401	173
ONI16164	173
ONI19607	173
ONH94919	173
ONI30434	173
ONI04186	173
ONI04185	173
ONH94862	173
ONI28179	173
ONI25402	173
ONI25403	173
ONI14690	173
ONI17230	173
ONI18043	173
ONI14254	173
ONI07194	173
ONI07401	173
ONH97528	173
ONH94004	173
ONI34385	173
ONI26782	174
ONI32752	174
ONI34871	174
ONI36058	174
ONI24401	174
ONI25820	174
ONI17192	174
ONI17193	174
ONI17194	174
ONI17244	174
ONI19359	174
ONI12048	174
ONI06990	174
ONI06992	174
ONI06993	174
ONI06995	174
ONI06998	174
ONI07000	174
ONI09330	174
ONI00288	174
ONI03472	174
ONH95084	174
ONH95086	174
ONH95089	174
ONH95090	174
ONH95092	174
ONH97089	174
ONH97090	174
ONH92213	174
ONI32374	174
ONI32377	174
ONI06996	174
ONH95088	174
ONH92216	174
ONI26784	175
ONI29687	175
ONI29761	175
ONI30680	175
ONI30681	175
ONI30682	175
ONI30684	175
ONI30693	175
ONI31383	175
ONI31930	175
ONI31932	175
ONI32543	175
ONI32834	175
ONI36440	175
ONI20817	175
ONI20821	175
ONI22148	175
ONI22665	175
ONI24028	175
ONI24030	175
ONI24471	175
ONI24756	175
ONI18368	175
ONI19400	175
ONI10825	175
ONI13190	175
ONI06126	175
ONI06659	175
ONI08556	175
ONI08558	175
ONI08559	175
ONI08569	175
ONH99160	175
ONH99163	175
ONH99995	175
ONI00500	175
ONI03539	175
ONI03549	175
ONI03642	175
ONI04107	175
ONH94451	175
ONH98061	175
ONH98062	175
ONH98308	175
ONH89554	175
ONH92743	175
ONH93188	175
ONH93191	175
ONI20815	175
ONI17109	175
ONI00499	175
ONI03655	175
ONI03656	175
ONI26785	176
ONI33828	176
ONI20936	176
ONH97995	176
ONI06978	176
ONI26791	177
ONI11726	177
ONI26797	178
ONI10859	178
ONH94240	178
ONI26800	179
ONI31804	179
ONI05002	179
ONI26801	180
ONI24977	180
ONI15710	180
ONI15711	180
ONI04019	180
ONH97900	180
ONH93164	180
ONI26802	181
ONI05003	181
ONI26818	182
ONH93152	182
ONI26823	183
ONI31803	183
ONI05011	183
ONH93153	183
ONI22630	183
ONI14950	183
ONI26833	184
ONI08884	184
ONH93146	184
ONI31024	184
ONH92815	184
ONI26843	185
ONI26842	185
ONI26846	186
ONI26847	186
ONI11920	186
ONI26849	187
ONI31081	187
ONH99994	187
ONI34801	187
ONI26859	190
ONI28569	190
ONI10867	190
ONI26861	191
ONI26864	191
ONI18962	191
ONI26867	192
ONI26022	192
ONI13208	192
ONI26875	193
ONI36169	193
ONH99934	193
ONI05044	193
ONH93095	193
ONI26877	194
ONI10889	194
ONI26893	196
ONH93089	196
ONI26896	197
ONI34939	197
ONI25128	197
ONH95638	197
ONI01764	197
ONI26897	198
ONI28432	198
ONI23096	198
ONI18541	198
ONI06287	198
ONI07524	198
ONI23094	198
ONI05573	198
ONI13750	198
ONI26905	199
ONI33065	199
ONI20165	199
ONI04901	199
ONH97657	199
ONH93072	199
ONH93355	199
ONI26907	200
ONI33924	200
ONI34218	200
ONH98126	200
ONH89754	200
ONH93070	200
ONH93786	200
ONI26925	202
ONI21901	202
ONH94504	202
ONI26928	203
ONI13677	203
ONI13674	203
ONI26934	204
ONI31206	204
ONI15549	204
ONI11550	204
ONH98964	204
ONI00842	204
ONH93030	204
ONI26935	205
ONH94189	205
ONI26936	206
ONI31949	206
ONI04173	206
ONI26938	207
ONI28596	207
ONH98082	207
ONI16550	207
ONI26942	208
ONI26943	208
ONI24146	208
ONI24149	208
ONH99049	208
ONI00392	208
ONI26949	209
ONI31627	209
ONI14998	209
ONI18694	209
ONI19352	209
ONI12726	209
ONI03360	209
ONH94431	209
ONH98312	209
ONI26954	211
ONI25207	211
ONI13710	211
ONH91906	211
ONH91907	211
ONI26955	212
ONI23498	212
ONI13160	212
ONI05784	212
ONH99036	212
ONI04291	212
ONI00180	212
ONI26960	214
ONI07987	214
ONH94671	214
ONI26975	215
ONI36252	215
ONI26993	216
ONI30522	216
ONI20422	216
ONI11006	216
ONI12196	216
ONI26994	217
ONI26998	217
ONI27001	217
ONI05678	217
ONI26995	218
ONH92967	218
ONI26996	219
ONI22232	219
ONI27019	221
ONI27021	221
ONI15100	221
ONI15101	221
ONI15102	221
ONI15105	221
ONI15109	221
ONI15111	221
ONI15114	221
ONI15115	221
ONH94975	221
ONI27023	222
ONI00926	222
ONI27042	225
ONI18654	225
ONI18656	225
ONI18655	225
ONI27043	226
ONH97522	226
ONI27049	227
ONI14054	227
ONI27058	229
ONI00953	229
ONI00018	229
ONI27060	230
ONI30070	230
ONI33969	230
ONI19756	230
ONI27071	231
ONI27072	231
ONI27073	231
ONI27074	231
ONI27076	232
ONH97848	232
ONI27078	233
ONI23062	233
ONI14636	233
ONI27079	234
ONI27083	234
ONI27087	235
ONI32445	235
ONI33957	235
ONI15070	235
ONI00867	235
ONH97498	235
ONH90900	235
ONI15068	235
ONI00865	235
ONI00866	235
ONI02997	235
ONH96317	235
ONI27088	236
ONH97283	236
ONH93309	236
ONI27090	237
ONI35223	237
ONH93660	237
ONI27093	238
ONI04070	238
ONI27099	239
ONI27325	239
ONI27293	239
ONI27100	240
ONI02671	240
ONI33323	240
ONI27130	241
ONI05175	241
ONH89857	241
ONI27134	242
ONI27462	242
