geneName	family
ONI18570	2
ONI19141	2
ONI19211	2
ONI10428	2
ONI11096	2
ONI11801	2
ONI05847	2
ONI08222	2
ONI08614	2
ONI08673	2
ONI08706	2
ONI08729	2
ONH99357	2
ONH99940	2
ONI01516	2
ONI02885	2
ONI03860	2
ONI04226	2
ONI04559	2
ONI04850	2
ONH96049	2
ONH96689	2
ONH97666	2
ONH98216	2
ONH98272	2
ONH89808	2
ONH91831	2
ONH93331	2
ONI30692	2
ONI30821	2
ONI33743	2
ONI36360	2
ONI19196	2
ONI19243	2
ONI11114	2
ONI13778	2
ONI08687	2
ONI04100	2
ONI04257	2
ONH96945	2
ONH90298	2
ONH91074	2
ONH92665	2
ONH93939	2
ONI27415	2
ONI30939	2
ONI32938	2
ONI25153	2
ONI17677	2
ONI07780	2
ONH98932	2
ONH99517	2
ONH98218	2
ONH89530	2
ONI25286	2
ONI07786	2
ONH98314	2
ONI18419	2
ONI19202	2
ONI03928	2
ONI19340	2
ONI25908	2
ONI18667	2
ONI10629	2
ONI28777	2
ONI20112	2
ONI00602	2
ONH97159	2
ONI33613	2
ONI08727	2
ONI04846	2
ONH92850	2
ONI19214	2
ONH94188	2
ONH93860	2
ONI26495	3
ONI26633	3
ONI26922	3
ONI27520	3
ONI28985	3
ONI28988	3
ONI29155	3
ONI29159	3
ONI29170	3
ONI29310	3
ONI29342	3
ONI29458	3
ONI29522	3
ONI29575	3
ONI29602	3
ONI30200	3
ONI31400	3
ONI32988	3
ONI20357	3
ONI21019	3
ONI21208	3
ONI21250	3
ONI21377	3
ONI21781	3
ONI21794	3
ONI21810	3
ONI21863	3
ONI22892	3
ONI16508	3
ONI16552	3
ONI16664	3
ONI16743	3
ONI16751	3
ONI16920	3
ONI17360	3
ONI11204	3
ONI13032	3
ONI13896	3
ONI13897	3
ONI14090	3
ONI05761	3
ONI06104	3
ONI06297	3
ONI06444	3
ONI06473	3
ONI06474	3
ONI01163	3
ONI01393	3
ONI01494	3
ONI02149	3
ONI02465	3
ONH94294	3
ONH94828	3
ONH94863	3
ONH95211	3
ONH90342	3
ONH90473	3
ONH90513	3
ONH90524	3
ONH90529	3
ONI28204	3
ONI22867	3
ONI16575	3
ONH94771	3
ONH95177	3
ONH95864	3
ONH90445	3
ONI01811	3
ONI02363	3
ONI13958	3
ONI13961	3
ONI12399	4
ONI12406	4
ONI12414	4
ONI12416	4
ONI12420	4
ONI12512	4
ONI13811	4
ONH99079	4
ONH89510	4
ONH89511	4
ONI12407	4
ONI12410	4
ONI12421	4
ONI12509	4
ONI12514	4
ONH99173	4
ONI22064	4
ONI12408	4
ONI12409	4
ONI12502	4
ONI12507	4
ONI12511	4
ONI12515	4
ONH99174	4
ONI12513	4
ONI01019	4
ONI12397	4
ONI13816	4
ONI12404	4
ONI12405	4
ONI12411	4
ONI12503	4
ONH89979	4
ONH99078	4
ONI12425	4
ONI36417	5
ONI20262	5
ONI23605	5
ONI23607	5
ONI23608	5
ONI23609	5
ONI23610	5
ONI23611	5
ONI12453	5
ONI09304	5
ONH99224	5
ONH99225	5
ONH99227	5
ONH99229	5
ONH99230	5
ONH99231	5
ONH99232	5
ONI00425	5
ONI01377	5
ONI01380	5
ONI01381	5
ONI01382	5
ONI01384	5
ONI01538	5
ONI05292	5
ONH95664	5
ONH95665	5
ONH96077	5
ONH92259	5
ONH89477	5
ONI27937	5
ONI32320	6
ONI01829	6
ONI01834	6
ONI02553	6
ONI02555	6
ONI02556	6
ONI02557	6
ONI02558	6
ONI02560	6
ONI02562	6
ONI02564	6
ONI02565	6
ONI02567	6
ONI02568	6
ONI02570	6
ONI02571	6
ONI02572	6
ONI02573	6
ONI02574	6
ONI02575	6
ONI02576	6
ONI02578	6
ONI02580	6
ONI02581	6
ONI02582	6
ONI02914	6
ONH91753	6
ONH91755	6
ONI02561	6
ONI02554	6
ONI26066	7
ONI16674	7
ONI11657	7
ONI00287	7
ONI00310	7
ONI00429	7
ONI00470	7
ONI00483	7
ONI00493	7
ONI02395	7
ONH89982	7
ONH90860	7
ONH93406	7
ONI17108	7
ONI00406	7
ONI00479	7
ONI16675	7
ONI00469	7
ONI00530	7
ONI00545	7
ONI00828	7
ONI04888	7
ONH94268	7
ONI01027	7
ONI01029	7
ONI09329	7
ONI00492	7
ONI05075	7
ONI03869	7
ONI35500	8
ONI35710	8
ONI22315	8
ONI22391	8
ONI22392	8
ONI22394	8
ONI22395	8
ONI22397	8
ONI22398	8
ONI22401	8
ONI22402	8
ONI22541	8
ONI22543	8
ONI00335	8
ONI00338	8
ONH92626	8
ONH92629	8
ONH92630	8
ONI22393	8
ONI14078	8
ONI00336	8
ONI01318	8
ONI22540	8
ONI14803	8
ONI22400	8
ONI16931	8
ONI22406	8
ONI15691	9
ONI15681	9
ONI02598	9
ONI03157	9
ONH92905	9
ONI30222	9
ONI15689	9
ONI15693	9
ONH97881	9
ONI15694	9
ONI34634	9
ONI15685	9
ONI14981	9
ONI15027	9
ONI15671	9
ONI15682	9
ONI15686	9
ONI15687	9
ONH97770	9
ONI15688	9
ONI03918	9
ONH90162	9
ONI18330	9
ONI18331	9
ONI00056	9
ONI00127	9
ONI21184	10
ONI07854	10
ONI08728	10
ONI28281	10
ONI16777	10
ONH89836	10
ONI00318	10
ONI14960	10
ONI00229	10
ONI22033	10
ONI29085	10
ONI35638	10
ONI21411	10
ONI36442	10
ONI03699	10
ONI34096	10
ONH96296	10
ONI15037	10
ONH92488	10
ONI11769	10
ONH91341	10
ONI05276	10
ONH90893	11
ONH90864	11
ONH90865	11
ONH90895	11
ONH92143	11
ONH90867	11
ONH90869	11
ONH90870	11
ONH90880	11
ONH90861	11
ONH90866	11
ONH90868	11
ONH90879	11
ONH90881	11
ONH90882	11
ONH90884	11
ONH90885	11
ONH90888	11
ONH90889	11
ONH90891	11
ONH90871	11
ONI10930	12
ONI27212	12
ONI20990	12
ONI21062	12
ONI10719	12
ONI10720	12
ONI10730	12
ONI10733	12
ONI10734	12
ONI01815	12
ONI01816	12
ONI10732	12
ONI27182	12
ONI10625	12
ONI13281	12
ONI10718	12
ONI10722	12
ONI11855	12
ONI03973	12
ONI11603	12
ONI27134	13
ONI27462	13
ONI27463	13
ONI27465	13
ONI27466	13
ONI27467	13
ONI28927	13
ONI29724	13
ONI17648	13
ONI17649	13
ONI17650	13
ONI17651	13
ONI17653	13
ONI17654	13
ONI18563	13
ONI10059	13
ONI10861	13
ONI02664	13
ONH98043	13
ONH92071	13
ONI28893	14
ONI31163	14
ONI36475	14
ONI23741	14
ONI16646	14
ONI16677	14
ONI16681	14
ONI17553	14
ONI19643	14
ONI01921	14
ONI02688	14
ONH96601	14
ONH97999	14
ONH99718	14
ONI03223	14
ONH91245	14
ONH92203	14
ONI36138	14
ONI14774	14
ONI28771	15
ONI21340	15
ONI21711	15
ONI01671	15
ONH91495	15
ONH92407	15
ONH92448	15
ONH92521	15
ONH92529	15
ONH93544	15
ONH89512	15
ONH89515	15
ONH89518	15
ONI28772	15
ONH89516	15
ONI13832	15
ONH92406	15
ONH89514	15
ONI02452	16
ONI02454	16
ONI01556	16
ONI02468	16
ONI02388	16
ONI02455	16
ONI02470	16
ONI01554	16
ONI02459	16
ONI02460	16
ONI02475	16
ONI02477	16
ONI02457	16
ONI05988	16
ONI02466	16
ONI02453	16
ONH89673	16
ONI02472	16
ONI27507	17
ONI28174	17
ONH94005	17
ONI28156	17
ONI28158	17
ONI28160	17
ONI28163	17
ONI28164	17
ONI28165	17
ONI28168	17
ONI28170	17
ONI28172	17
ONI28173	17
ONI28175	17
ONI28176	17
ONI00552	17
ONI01670	17
ONI12091	17
ONI26475	18
ONI17956	18
ONI10870	18
ONI06206	18
ONI06433	18
ONI09315	18
ONI02346	18
ONH94969	18
ONH95333	18
ONH89809	18
ONH92353	18
ONI26830	18
ONI25512	18
ONI16348	18
ONI31430	18
ONI12212	18
ONI09639	18
ONI32235	19
ONH92440	19
ONI22656	19
ONI22662	19
ONH92433	19
ONH92435	19
ONH92439	19
ONH92442	19
ONH92443	19
ONI21629	19
ONH92434	19
ONH92436	19
ONH92437	19
ONH92441	19
ONH91700	19
ONH92438	19
ONI14317	19
ONI26277	20
ONI16621	20
ONI16623	20
ONI10044	20
ONH99233	20
ONH99235	20
ONH99238	20
ONH99240	20
ONH99242	20
ONI01348	20
ONH95607	20
ONH95615	20
ONH96066	20
ONH96075	20
ONH96078	20
ONI01745	20
ONI12983	21
ONI12986	21
ONI12979	21
ONI12985	21
ONI12973	21
ONI12980	21
ONI12066	21
ONI12975	21
ONI12976	21
ONI12071	21
ONI01791	21
ONI11287	21
ONI12982	21
ONI12984	21
ONI10119	21
ONI02212	21
ONI26776	22
ONI26777	22
ONI28903	22
ONI20269	22
ONI20270	22
ONI20311	22
ONI20324	22
ONI20325	22
ONI20326	22
ONI16599	22
ONI16600	22
ONI16602	22
ONI16603	22
ONI16605	22
ONH92568	22
ONI04184	22
ONI27102	23
ONI16583	23
ONI16588	23
ONI16805	23
ONI17592	23
ONI17593	23
ONI12322	23
ONI12323	23
ONI12328	23
ONI12329	23
ONH99873	23
ONI16580	23
ONI16582	23
ONI16584	23
ONI10643	23
ONI12326	23
ONI12074	24
ONI09111	24
ONI04976	24
ONI35488	24
ONI03640	24
ONI35295	24
ONH96146	24
ONI29190	24
ONI29250	24
ONI30294	24
ONI33119	24
ONI22094	24
ONI04972	24
ONH98913	24
ONI16179	24
ONI12220	24
ONI11219	25
ONI11222	25
ONI05142	25
ONI33710	25
ONI24088	25
ONI25890	25
ONI17820	25
ONI11198	25
ONI11223	25
ONI11225	25
ONI11226	25
ONI11233	25
ONI11232	25
ONI24090	25
ONI24106	25
ONI06292	25
ONI31085	26
ONI31086	26
ONI31091	26
ONI31093	26
ONI31094	26
ONI31100	26
ONI31101	26
ONI31152	26
ONI31153	26
ONI31155	26
ONI31156	26
ONI31158	26
ONI31161	26
ONI06193	26
ONH89883	26
ONH89957	26
ONI30555	27
ONI05510	27
ONI29900	27
ONI13203	27
ONI28402	27
ONI20015	27
ONI10024	27
ONI00460	27
ONI03199	27
ONH92943	27
ONI24055	27
ONI05103	27
ONH94654	27
ONI10555	27
ONI01570	27
ONI30940	28
ONH90553	28
ONI35068	28
ONH94400	28
ONI35023	28
ONI35091	28
ONI16694	28
ONI16695	28
ONI01828	28
ONH90554	28
ONI35093	28
ONI35077	28
ONI35097	28
ONH90552	28
ONI10800	28
ONI17819	29
ONI05308	29
ONI17836	29
ONI05124	29
ONI29227	29
ONI29232	29
ONI17821	29
ONI17824	29
ONI17828	29
ONI17830	29
ONI05120	29
ONI17844	29
ONI17842	29
ONI06293	29
ONI00784	29
ONI26720	30
ONI26743	30
ONI26748	30
ONI26755	30
ONI26761	30
ONI26799	30
ONI26817	30
ONI26819	30
ONI26820	30
ONI26827	30
ONI26845	30
ONI26866	30
ONI26869	30
ONI26873	30
ONI05071	30
ONI24493	31
ONI24497	31
ONI11792	31
ONI00066	31
ONI00068	31
ONI00069	31
ONI00070	31
ONI00071	31
ONI00072	31
ONI03576	31
ONH90322	31
ONI14949	31
ONI10010	31
ONH99068	31
ONI13080	31
ONI23262	32
ONI25433	32
ONI07250	32
ONI07259	32
ONH98163	32
ONI07260	32
ONI25434	32
ONI07239	32
ONI07242	32
ONI07244	32
ONI07246	32
ONI07247	32
ONI07249	32
ONI07252	32
ONI07241	32
ONI09759	33
ONI03963	33
ONI27952	33
ONI23582	33
ONI10548	33
ONI11072	33
ONI08664	33
ONI03319	33
ONI15962	33
ONI11767	33
ONH97233	33
ONI32933	33
ONI21445	33
ONI08549	33
ONI27513	34
ONI27514	34
ONI11408	34
ONI02674	34
ONI03227	34
ONH90730	34
ONH91272	34
ONH92073	34
ONH92075	34
ONH92077	34
ONH92078	34
ONH92081	34
ONH92083	34
ONH92084	34
ONI32317	35
ONI12783	35
ONI30846	35
ONI24377	35
ONI24815	35
ONI14892	35
ONI19223	35
ONI06883	35
ONI08700	35
ONH99663	35
ONI00209	35
ONI03428	35
ONI03930	35
ONH92578	35
ONI22954	36
ONI22957	36
ONI22958	36
ONI22959	36
ONI22961	36
ONI22963	36
ONI22965	36
ONI22967	36
ONI22970	36
ONI22972	36
ONI22973	36
ONI22974	36
ONI01667	36
ONI28958	36
ONI10404	37
ONI11509	37
ONI08143	37
ONI08339	37
ONI08570	37
ONI08571	37
ONI08974	37
ONI09019	37
ONI09296	37
ONH95270	37
ONH95997	37
ONH97258	37
ONI08866	37
ONH91857	37
ONI33662	38
ONI34395	38
ONH91523	38
ONH91526	38
ONH91527	38
ONH91528	38
ONH91529	38
ONH91530	38
ONH91531	38
ONH91532	38
ONH91534	38
ONH91535	38
ONH89466	38
ONH91517	38
ONI30722	39
ONI33085	39
ONI18051	39
ONI11804	39
ONI08496	39
ONI09037	39
ONI05061	39
ONI05064	39
ONH98373	39
ONH92160	39
ONH92318	39
ONH93110	39
ONI33082	39
ONI05065	39
ONI35573	40
ONI18448	40
ONI14100	40
ONI14101	40
ONI14104	40
ONI02635	40
ONI05288	40
ONH96602	40
ONH98316	40
ONH98843	40
ONH98844	40
ONH98846	40
ONH98847	40
ONH98854	40
ONI12958	41
ONI12960	41
ONI12961	41
ONI12963	41
ONI13021	41
ONI13024	41
ONI13027	41
ONI13029	41
ONI13030	41
ONI13033	41
ONI13040	41
ONI13042	41
ONI13048	41
ONI13051	41
ONI29061	42
ONI22631	42
ONI22633	42
ONI25066	42
ONI25067	42
ONI10055	42
ONI04385	42
ONH97438	42
ONH97442	42
ONH97487	42
ONH93971	42
ONI31787	42
ONI25586	42
ONI20805	43
ONI20964	43
ONI20966	43
ONI21160	43
ONI21225	43
ONI21226	43
ONI21232	43
ONI21236	43
ONI21238	43
ONI14538	43
ONI21224	43
ONI21228	43
ONI20709	43
ONI26690	44
ONI26919	44
ONI26920	44
ONI26921	44
ONI35255	44
ONI09272	44
ONH93061	44
ONH93062	44
ONH93063	44
ONH93064	44
ONH93065	44
ONH93066	44
ONH93068	44
ONI14886	45
ONI12119	45
ONI12120	45
ONI12121	45
ONI12122	45
ONI12125	45
ONI12130	45
ONI12132	45
ONI12134	45
ONI12135	45
ONI12140	45
ONH99634	45
ONI12128	45
ONI10180	46
ONI10183	46
ONI10179	46
ONI10182	46
ONI10178	46
ONI10185	46
ONI36251	46
ONI09063	46
ONH96091	46
ONH97769	46
ONH98120	46
ONI09054	46
ONI09057	46
ONI27365	47
ONI16613	47
ONI16614	47
ONI16615	47
ONI27366	47
ONI35719	47
ONI20654	47
ONI18537	47
ONH90975	47
ONH89779	47
ONH92729	47
ONI16606	47
ONI12952	47
ONI34344	48
ONI34326	48
ONI33925	48
ONI34156	48
ONI34328	48
ONI34331	48
ONI34332	48
ONI34334	48
ONI34338	48
ONI34350	48
ONI12505	48
ONI14009	48
ONI34347	48
ONI30608	49
ONI07768	49
ONI09485	49
ONH89944	49
ONH89945	49
ONH89946	49
ONH89947	49
ONH89948	49
ONH90115	49
ONH90116	49
ONH90117	49
ONH90118	49
ONH90347	49
ONI32720	50
ONI33087	50
ONI35456	50
ONI35466	50
ONI12238	50
ONI12239	50
ONI12240	50
ONI12241	50
ONI12242	50
ONI12243	50
ONH97619	50
ONH98242	50
ONH99597	50
ONI34719	51
ONI23623	51
ONI23625	51
ONI23627	51
ONI23628	51
ONI23630	51
ONI23632	51
ONI23635	51
ONI25771	51
ONI11083	51
ONI07667	51
ONH96362	51
ONI23621	51
ONI35735	52
ONI21192	52
ONI08713	52
ONI03619	52
ONH96053	52
ONH96054	52
ONH96073	52
ONH96074	52
ONH96080	52
ONH96081	52
ONH96092	52
ONH96115	52
ONH96123	52
ONH98478	53
ONI07237	53
ONI07238	53
ONI07240	53
ONI07243	53
ONI07245	53
ONI07248	53
ONI07251	53
ONI07253	53
ONI07254	53
ONI07256	53
ONI07257	53
ONI07258	53
ONI25086	54
ONI24586	54
ONI34025	54
ONI24585	54
ONI14492	54
ONI00206	54
ONI00207	54
ONI00208	54
ONI00213	54
ONI03685	54
ONH91853	54
ONI00205	54
ONI16211	55
ONI16231	55
ONI16260	55
ONI16278	55
ONI16281	55
ONI16283	55
ONI16328	55
ONI16467	55
ONI16261	55
ONI16341	55
ONI35596	55
ONI35601	55
ONI21012	56
ONH91353	56
ONH91366	56
ONH91383	56
ONI26338	56
ONI21253	56
ONH91350	56
ONH91355	56
ONH91357	56
ONH91360	56
ONH91377	56
ONI21710	56
ONI28868	57
ONI21326	57
ONH94345	57
ONH89958	57
ONH89963	57
ONH89967	57
ONH89971	57
ONH89975	57
ONH90484	57
ONH89970	57
ONI13510	57
ONH90481	57
ONI26576	58
ONI26577	58
ONI26580	58
ONI26581	58
ONI26583	58
ONI26585	58
ONH93097	58
ONH93377	58
ONH93378	58
ONH93388	58
ONH89467	58
ONH89468	58
ONI34788	59
ONI06440	59
ONH91434	59
ONH91435	59
ONH91436	59
ONH91441	59
ONH91446	59
ONH91437	59
ONH91439	59
ONH91438	59
ONI02950	59
ONI35445	59
ONI27651	60
ONI30545	60
ONI30549	60
ONI19459	60
ONI19488	60
ONI08417	60
ONI30542	60
ONI30546	60
ONI30548	60
ONI19473	60
ONI30550	60
ONI19458	60
ONI17965	61
ONI17966	61
ONI17967	61
ONI17968	61
ONI17972	61
ONI17974	61
ONI17979	61
ONI17985	61
ONI13671	61
ONI13672	61
ONI13673	61
ONI13675	61
ONI31467	62
ONI33211	62
ONI24864	62
ONI13587	62
ONH99616	62
ONI04002	62
ONH96318	62
ONH98210	62
ONH90605	62
ONI24978	62
ONI09581	62
ONH92995	62
ONI27039	63
ONI27040	63
ONI33155	63
ONI33983	63
ONI21569	63
ONI15095	63
ONI15480	63
ONI16265	63
ONI16310	63
ONI16479	63
ONI24979	63
ONH97700	63
ONI23460	64
ONI08843	64
ONH97572	64
ONI15361	64
ONH97571	64
ONH97573	64
ONH97575	64
ONH97576	64
ONH97577	64
ONH97578	64
ONH97579	64
ONH99732	64
ONI33455	65
ONI33456	65
ONI33457	65
ONI33458	65
ONI22797	65
ONI25165	65
ONI15243	65
ONI15358	65
ONI02855	65
ONH97567	65
ONH92226	65
ONH93131	65
ONI27339	66
ONI27340	66
ONI35648	66
ONI35650	66
ONI18913	66
ONI10833	66
ONI10834	66
ONI10835	66
ONI10836	66
ONI10837	66
ONI10838	66
ONH89549	66
ONI30078	67
ONI32604	67
ONI11552	67
ONI12468	67
ONH96909	67
ONH96910	67
ONH96914	67
ONH96916	67
ONH96917	67
ONH97029	67
ONH91097	67
ONH96915	67
ONI33942	68
ONI23707	68
ONI19210	68
ONI12090	68
ONI12625	68
ONI08709	68
ONI09171	68
ONH92431	68
ONH93262	68
ONI05410	68
ONI35912	68
ONH94157	68
ONI34252	69
ONI34254	69
ONI34255	69
ONI16058	69
ONI16059	69
ONI16062	69
ONH98201	69
ONH98321	69
ONH93111	69
ONH93113	69
ONH93115	69
ONH93120	69
ONI28843	70
ONI31058	70
ONI34348	70
ONI20367	70
ONI17508	70
ONI18378	70
ONI08870	70
ONI00321	70
ONI02811	70
ONH91159	70
ONH93340	70
ONI04971	70
ONI29451	71
ONI30597	71
ONI19402	71
ONI19403	71
ONI19404	71
ONI19405	71
ONI19406	71
ONI19407	71
ONI19408	71
ONI19409	71
ONI19410	71
ONI18980	71
ONI29524	72
ONI31965	72
ONI31966	72
ONI11874	72
ONH95446	72
ONH95447	72
ONH95448	72
ONH95449	72
ONH95450	72
ONH95478	72
ONI31967	72
ONH94929	72
ONI20703	73
ONI01427	73
ONI01430	73
ONI01431	73
ONI31935	73
ONI14734	73
ONI01429	73
ONI03862	73
ONH95977	73
ONH95978	73
ONH99731	73
ONI19966	73
ONI30258	74
ONI24343	74
ONI20000	74
ONI07745	74
ONI00257	74
ONI01864	74
ONI03382	74
ONH95559	74
ONI20428	74
ONI12256	74
ONH99519	74
ONH98367	74
ONI31492	75
ONI23268	75
ONI24779	75
ONI25436	75
ONI17798	75
ONI07263	75
ONI09217	75
ONH99596	75
ONI03621	75
ONH91746	75
ONI09218	75
ONH96604	75
ONI31589	76
ONI31590	76
ONI31854	76
ONI32040	76
ONI09276	76
ONI09277	76
ONI09280	76
ONI09281	76
ONI09282	76
ONI09283	76
ONI09284	76
ONH89670	76
ONI07631	77
ONI09571	77
ONH99284	77
ONH89818	77
ONH89820	77
ONH89824	77
ONH89826	77
ONH92998	77
ONH92999	77
ONH93000	77
ONH93001	77
ONH93092	77
ONI33905	78
ONI15842	78
ONI15858	78
ONI15903	78
ONI15908	78
ONI15910	78
ONI19824	78
ONH96334	78
ONH96776	78
ONH96804	78
ONI15857	78
ONI10128	78
ONI13106	79
ONI13110	79
ONI13114	79
ONI13116	79
ONI13108	79
ONI13119	79
ONI13112	79
ONI13113	79
ONI13122	79
ONI13107	79
ONI17368	79
ONH97299	79
ONI30647	80
ONI35069	80
ONH97011	80
ONI35076	80
ONI35098	80
ONI16692	80
ONI14504	80
ONH90555	80
ONI35094	80
ONI17417	80
ONI01166	80
ONI28008	81
ONI01207	81
ONI01208	81
ONI01209	81
ONI01210	81
ONH94333	81
ONH97921	81
ONH89485	81
ONH89487	81
ONI24900	81
ONI24901	81
ONI26420	82
ONI17455	82
ONI14210	82
ONI06754	82
ONI09448	82
ONI04839	82
ONH94630	82
ONH95026	82
ONH96512	82
ONH93466	82
ONI22314	82
ONI26157	83
ONI02586	83
ONI02589	83
ONI28725	83
ONI12622	83
ONI12612	83
ONI12623	83
ONI12624	83
ONH89494	83
ONH89495	83
ONI21766	83
ONI26181	84
ONI23343	84
ONI25490	84
ONI12204	84
ONI07339	84
ONH99028	84
ONH99513	84
ONH99618	84
ONI03998	84
ONH92243	84
ONI07888	84
ONI17539	85
ONH94916	85
ONH97033	85
ONI02237	85
ONI24002	85
ONI19663	85
ONI18140	85
ONH99315	85
ONI14329	85
ONH91491	85
ONI08156	85
ONI26429	86
ONI27526	86
ONI27878	86
ONI30438	86
ONI25263	86
ONI25881	86
ONI14737	86
ONI19601	86
ONI02924	86
ONI04204	86
ONH91733	86
ONI28428	87
ONI04718	87
ONH90187	87
ONI35619	87
ONI36354	87
ONI16965	87
ONI19154	87
ONI12746	87
ONI07889	87
ONI08754	87
ONI01915	87
ONI11393	88
ONI34421	88
ONI20447	88
ONI11384	88
ONI11395	88
ONI11398	88
ONI11402	88
ONI11961	88
ONI12619	88
ONH94925	88
ONI06817	88
ONI26578	89
ONI21049	89
ONI02655	89
ONI26829	89
ONI10946	89
ONH92066	89
ONI22301	89
ONH95830	89
ONH92065	89
ONH92150	89
ONH92149	89
ONI21716	90
ONI22473	90
ONI19360	90
ONI09678	90
ONI11106	90
ONI11774	90
ONI12117	90
ONI01125	90
ONH98270	90
ONH99342	90
ONI19696	90
ONI35164	91
ONI35165	91
ONI35166	91
ONI35167	91
ONI35168	91
ONI35169	91
ONI35170	91
ONI35171	91
ONI35172	91
ONI35173	91
ONH90607	91
ONI27082	92
ONI23061	92
ONI23072	92
ONI23075	92
ONI23076	92
ONI23079	92
ONI23080	92
ONI23084	92
ONI23149	92
ONI14145	92
ONI14147	92
ONI06735	93
ONI06737	93
ONI06740	93
ONI06742	93
ONI06634	93
ONI06738	93
ONH95456	93
ONI06736	93
ONI06741	93
ONI32825	93
ONH94542	93
ONH96788	94
ONH91241	94
ONI15957	94
ONH91231	94
ONH91233	94
ONH91234	94
ONH91236	94
ONH91303	94
ONH91304	94
ONH91305	94
ONH91306	94
ONI27977	95
ONI31213	95
ONI31969	95
ONI24754	95
ONI24757	95
ONI24758	95
ONI16683	95
ONH99692	95
ONH99697	95
ONH99703	95
ONI03907	95
ONI34756	96
ONI20783	96
ONI17207	96
ONI17211	96
ONI17212	96
ONI17213	96
ONI17214	96
ONI17216	96
ONI17217	96
ONI21844	96
ONI07385	96
ONI27655	97
ONI27962	97
ONI28018	97
ONI28292	97
ONI28294	97
ONI30120	97
ONI32760	97
ONI21416	97
ONI24148	97
ONH92388	97
ONI28293	97
ONI28873	98
ONI28874	98
ONI28878	98
ONI28879	98
ONI28880	98
ONI28883	98
ONI36345	98
ONI25145	98
ONI06702	98
ONI07069	98
ONI00203	98
ONI00138	99
ONI24417	99
ONI00121	99
ONI00123	99
ONI00125	99
ONI00126	99
ONI00130	99
ONI00132	99
ONI00136	99
ONI09841	99
ONI11312	99
ONI34738	100
ONI34739	100
ONI34744	100
ONI34755	100
ONI34736	100
ONI34737	100
ONI34742	100
ONI34743	100
ONI34752	100
ONI17079	100
ONI19074	100
ONI32608	101
ONI32609	101
ONH96901	101
ONH91098	101
ONH91099	101
ONH91100	101
ONH91102	101
ONH91103	101
ONH91104	101
ONH91107	101
ONH91109	101
ONI21443	102
ONI21979	102
ONI21986	102
ONI21992	102
ONI22135	102
ONI23806	102
ONI10745	102
ONI11886	102
ONH94522	102
ONH95168	102
ONH92270	102
ONI34445	103
ONI22606	103
ONI22609	103
ONI22610	103
ONI22611	103
ONI22612	103
ONI06651	103
ONI06655	103
ONI06657	103
ONI06658	103
ONI06656	103
ONI21653	104
ONI22866	104
ONI22869	104
ONI22871	104
ONI23038	104
ONI23040	104
ONI23056	104
ONI23058	104
ONI23139	104
ONI25464	104
ONI28078	105
ONI13971	105
ONI13973	105
ONH95094	105
ONH95095	105
ONH95096	105
ONH95097	105
ONH95098	105
ONH95099	105
ONH96630	105
ONI18737	106
ONI18746	106
ONI18753	106
ONI18755	106
ONI18764	106
ONI18758	106
ONI18760	106
ONI14483	106
ONI18757	106
ONI18761	106
ONI28773	107
