geneName	family
ONI24167	515
ONI24169	515
ONI10355	514
ONI10939	514
ONI10940	514
ONI12367	514
ONI26359	516
ONI31717	516
ONI35037	516
ONI35040	516
ONI35866	516
ONI24158	516
ONI24177	517
ONI25081	517
ONI15980	516
ONI11229	517
ONI02148	516
ONH98095	516
ONH93531	516
ONI26360	520
ONI25240	520
ONI15718	520
ONI06971	520
ONH97922	520
ONI13784	13
ONI03357	4532
ONI26363	521
ONI16045	521
ONI04822	521
ONI26365	5672
ONH93526	5672
ONI26366	523
ONI28563	523
ONH93525	523
ONI26367	524
ONI26395	524
ONI10478	524
ONI26368	525
ONH93524	525
ONI26373	526
ONI33714	527
ONI15507	527
ONI16217	4752
ONI02317	527
ONI02662	527
ONH94875	4752
ONH98340	4752
ONH91930	527
ONI26382	530
ONI26383	530
ONI26386	533
ONI28871	533
ONI31860	4754
ONI33194	533
ONI10414	4753
ONI12100	533
ONI05950	533
ONI06983	4753
ONH97723	533
ONH98125	533
ONH93490	533
ONI26388	534
ONI26389	534
ONI26390	534
ONI26391	534
ONI26392	534
ONI07887	534
ONI26393	535
ONI26394	535
ONI26396	535
ONI26687	4759
ONI26991	535
ONI29013	535
ONI29014	535
ONI29015	535
ONI29016	535
ONI21154	535
ONI01472	535
ONI04831	535
ONI04833	535
ONI04834	535
ONI04835	535
ONH92138	535
ONH93749	4759
ONI26398	539
ONI18096	538
ONH99322	538
ONH93478	539
ONI26399	540
ONI28629	540
ONI10376	540
ONI10406	540
ONI12822	540
ONI26401	541
ONI26997	541
ONI22668	541
ONH97443	541
ONI26407	4759
ONI26411	544
ONI30893	544
ONI21265	545
ONI21266	545
ONI18324	545
ONI11476	544
ONI11477	544
ONI09499	544
ONI09502	544
ONI00987	544
ONI01700	545
ONI26412	546
ONI32439	546
ONI26413	550
ONI26414	550
ONI26415	550
ONI26416	550
ONI27179	550
ONI33426	547
ONI20626	547
ONI21754	550
ONI23535	548
ONI14971	549
ONI18175	549
ONI09753	549
ONI02781	547
ONI03236	548
ONH95149	547
ONH95157	547
ONH95159	547
ONH93472	550
ONI27991	359
ONI29354	359
ONI31250	5659
ONI32762	359
ONI34909	359
ONI22720	359
ONI23529	366
ONI25579	4705
ONI15594	4705
ONI17459	359
ONI18148	359
ONI18581	366
ONI10186	366
ONI10188	366
ONI12953	366
ONI14210	4702
ONI05928	4702
ONI06532	4700
ONI06536	4700
ONI06754	4700
ONI07470	4705
ONI08696	4701
ONI09044	5659
ONI09328	359
ONI09448	4702
ONI04839	4702
ONH94623	359
ONH94630	4702
ONH95026	359
ONH96512	4702
ONH96526	359
ONH96724	359
ONH98407	359
ONH91574	359
ONH92675	359
ONH93466	4702
ONI26422	552
ONH93460	552
ONI26425	553
ONI32228	553
ONH93457	4760
ONI26429	555
ONI27526	555
ONI27878	555
ONI28091	4761
ONI28094	4761
ONI29096	5674
ONI30438	555
ONI36348	4765
ONI20320	5674
ONI23538	5674
ONI23740	4765
ONI24220	4765
ONI24473	5674
ONI24955	4765
ONI25263	555
ONI25881	555
ONI14737	555
ONI14942	4762
ONI15639	4765
ONI16656	5674
ONI19601	555
ONI09770	5674
ONI10756	5674
ONI12394	5674
ONI06038	555
ONI06432	4765
ONI00345	4765
ONI02754	4762
ONI02924	555
ONI03302	4765
ONI04204	555
ONI04302	4761
ONH95452	5674
ONH96388	4765
ONH98116	4765
ONH89747	4765
ONH91733	555
ONH91949	4762
ONH92730	5674
ONH94095	555
ONH94109	4761
ONI26431	558
ONI25469	558
ONI11912	557
ONI14549	557
ONI06129	558
ONH98946	557
ONH92050	558
ONI26432	4523
ONI30734	4522
ONI31243	4459
ONI23191	48
ONI25765	36
ONI07174	48
ONI00233	4523
ONI03356	4532
ONH93076	4458
ONI26433	4771
ONI26434	4771
ONI26435	4771
ONI26437	5809
ONI26445	5809
ONI35829	4771
ONI16359	4771
ONI16360	4771
ONI03971	4769
ONH93079	4769
ONI26446	5809
ONI29226	560
ONI15519	560
ONI16618	4769
ONI12026	5679
ONH94286	5680
ONI15520	560
ONI26436	570
ONI20704	570
ONI03875	571
ONH97562	570
ONI25074	5680
ONI26438	573
ONH92759	4775
ONH93450	573
ONI26439	576
ONI33023	576
ONI24367	4781
ONH89633	576
ONI26440	589
ONI00303	587
ONI04841	589
ONI36062	4772
ONI17997	4772
ONI13680	561
ONI01165	561
ONI22044	182
ONI22046	182
ONI23536	4805
ONI26455	592
ONI26456	592
ONI04242	4807
ONI26458	4492
ONI26574	82
ONI26601	82
ONI26604	82
ONI26671	4494
ONI27519	4492
ONI27797	4492
ONI28428	4564
ONI29282	4494
ONI30461	82
ONI32306	4494
ONI32904	4492
ONI33736	5605
ONI35196	5604
ONI35198	5604
ONI35264	4494
ONI35498	4492
ONI36175	5604
ONI21603	4494
ONI23558	4494
ONI23572	4492
ONI23718	5605
