geneName	family
ONI01079	90
ONH96808	4138
ONH89950	91
ONH91596	91
ONI05293	4140
ONI04986	4141
ONI26083	95
ONI26085	95
ONI22339	96
ONI13883	95
ONI13892	95
ONH92164	96
ONH89480	95
ONI26093	97
ONI18100	98
ONI09685	98
ONH92990	97
ONI26095	99
ONI28314	99
ONI34446	100
ONI21500	99
ONI11490	99
ONI01344	100
ONH92963	99
ONI26096	102
ONI34367	102
ONI20418	102
ONI25919	102
ONI10748	102
ONI05299	102
ONI05874	102
ONI05877	102
ONI01821	102
ONH98762	102
ONH90095	102
ONH92586	102
ONH93170	102
ONI26098	103
ONI26101	103
ONI05104	103
ONI26106	104
ONI26349	104
ONI26112	105
ONI36357	105
ONI26114	107
ONI27919	106
ONH93430	107
ONI26122	108
ONI03784	108
ONI26123	4147
ONI26130	4147
ONI26131	4147
ONI26132	4147
ONI35078	4146
ONI20847	4147
ONI20858	4147
ONI20910	4147
ONI20912	4147
ONI20921	4147
ONI20923	4147
ONI21067	4147
ONI21346	4147
ONH93825	4147
ONI26128	112
ONH92927	112
ONI26138	113
ONH92919	113
ONI26139	4148
ONI23546	4148
ONI25713	4148
ONH92912	4148
ONI26141	115
ONI35789	115
ONI26147	116
ONH92911	116
ONI26148	4149
ONI28008	4149
ONI32631	4149
ONI35470	118
ONI35473	118
ONI24902	118
ONI17226	118
ONI17264	118
ONI17887	4149
ONI19198	4149
ONI13702	4149
ONI06606	4149
ONI01207	118
ONI01208	118
ONI01209	118
ONI01210	118
ONI02692	117
ONI02695	117
ONI04260	117
ONH94333	118
ONH97497	118
ONH97921	4149
ONH89485	118
ONH89487	118
ONI26153	122
ONI09630	122
ONI26156	123
ONH99511	123
ONI26159	125
ONI27527	125
ONI27528	125
ONI27529	125
ONI27530	125
ONI27532	125
ONI27534	125
ONI27535	125
ONI27537	126
ONI27538	126
ONI27542	126
ONI27544	126
ONI27546	126
ONI27611	125
ONI27612	125
ONI30832	124
ONI25202	124
ONI15552	124
ONI17579	124
ONI06920	124
ONI26160	4150
ONI26163	4150
ONH93520	4150
ONH93521	4150
ONI09860	4151
ONI26170	129
ONI32283	129
ONH99535	129
ONI26181	130
ONI23343	130
ONI25490	130
ONI12476	4152
ONI07339	130
ONH99513	130
ONH99618	130
ONI03998	130
ONI26189	134
ONI30584	4155
ONI14008	134
ONH95052	134
ONH90512	134
ONI26196	136
ONI26989	136
ONI32544	137
ONI13244	136
ONH96204	136
ONH96206	136
ONH98474	137
ONH91017	137
ONH91024	137
ONH91025	137
ONH91026	137
ONH91027	137
ONH92875	136
ONI26200	138
ONI25889	138
ONI10770	138
ONH92813	138
ONH92871	138
ONI26202	139
ONI26214	139
ONI26203	140
ONI26204	140
ONI28773	141
ONI32553	141
ONI34652	140
ONI15572	141
ONI19789	141
ONI10286	141
ONI14387	141
ONI14408	140
ONI00640	141
ONH96976	141
ONH97521	141
ONH97784	141
ONH91032	141
ONH92238	140
ONI26205	148
ONI27246	148
ONI28732	148
ONI30804	148
ONI24667	148
ONI24694	4158
ONI24697	4158
ONI25094	4158
ONI25236	4158
ONI15913	148
ONI08272	148
ONI08274	148
ONI08278	148
ONI02209	145
ONI02214	145
ONI02218	145
ONH90366	148
ONI26207	151
ONI26221	150
ONI26245	150
ONI26250	150
ONI28719	150
ONI28720	150
ONI28721	150
ONI28722	151
ONI28724	150
ONI28726	150
ONI28727	150
ONI28728	150
ONI28730	150
ONI23856	150
ONI26210	153
ONI18349	153
ONI13433	153
ONI13435	154
ONI13436	154
ONH92870	153
ONI26218	155
ONI23986	155
ONI19736	156
ONI08215	156
ONI09289	155
ONI00563	155
ONI00570	155
ONI26219	157
ONH92859	157
ONI26222	164
ONI26225	164
ONI28759	164
ONI28825	164
ONI28829	164
ONI28831	164
ONI30182	164
ONI35241	161
ONI35527	164
ONI35600	161
ONI35602	161
ONI35606	161
ONI20352	4164
ONI20360	4164
ONI20407	4164
ONI20411	4164
ONI20415	4164
ONI20561	4948
ONI20589	4948
ONI20591	4948
ONI20657	4948
ONI20805	4949
ONI20864	4163
ONI20914	4163
ONI20916	4163
ONI20966	4163
ONI21026	4163
ONI21029	4163
ONI21030	4163
ONI21034	4163
ONI21036	4163
ONI21160	4163
ONI21193	4163
ONI21225	4163
ONI21226	4163
ONI21232	4163
ONI21236	4163
ONI21238	4163
ONI21463	164
ONI22168	164
ONI22169	164
ONI16211	161
ONI16281	161
ONI16328	161
ONI16467	161
ONI14508	161
ONI14512	161
ONI14519	161
ONI14526	161
ONI14538	4163
ONI07280	4946
ONI09270	4946
ONI01248	4949
ONI01250	4949
ONI03177	164
ONI03180	164
ONI03181	164
ONI03182	164
ONH89721	4164
ONH90847	4164
ONH90848	4164
ONH90851	4164
ONH90852	4164
ONH91485	4948
ONI28836	164
ONI20361	4946
ONI26229	169
ONI04501	169
ONI26233	171
ONI30125	172
ONI20268	170
ONI20271	170
ONI15360	170
ONH99221	172
ONI04492	171
ONI04493	171
ONI04495	171
ONI04496	171
ONI04499	171
ONH92679	171
ONI26235	175
ONI14656	175
ONI00178	175
ONI00179	175
ONI03449	175
ONI26236	176
ONI33107	176
ONI25631	177
ONH97634	176
ONI26237	178
ONI00763	178
ONI00770	178
ONI26238	180
ONI26239	180
ONI26240	180
ONI06748	180
ONI08244	4165
ONI26242	4166
ONI27296	4166
ONI24313	4166
ONI24322	182
ONI24323	182
ONI24324	182
ONI16064	4166
ONI16500	4166
ONI16501	4166
ONI07526	4166
ONI00277	182
ONI00278	4166
ONI03352	4166
ONI04443	4166
ONH96082	182
ONH96084	182
ONH96093	182
ONH96101	182
ONH96103	182
ONH96106	182
ONH96110	182
ONH98759	4166
ONH90800	4166
ONI26244	186
ONH89714	186
ONI28723	150
ONI26253	187
ONH98839	187
ONI26255	188
ONI15521	188
ONH97724	188
ONI26256	189
ONI04783	189
ONI26263	190
ONH93564	190
ONI26265	192
ONH98105	192
ONI26268	194
ONI30003	194
ONI36179	194
ONI01252	194
ONI26269	4167
ONI27737	4167
ONI23155	4167
ONI04765	4167
ONH94469	4167
ONI26277	196
ONI30961	197
ONI35248	197
ONI36414	196
ONI36417	196
ONI20262	196
ONI23605	196
ONI23607	196
ONI23608	197
ONI23609	196
ONI23610	197
ONI23611	197
ONI16621	196
ONI16623	196
ONI12453	196
ONI13013	197
ONI08013	197
ONI09304	197
ONH99224	196
ONH99225	196
ONH99227	196
ONH99229	196
ONH99230	197
ONH99231	196
ONH99233	196
ONH99235	196
ONH99238	196
ONH99242	196
ONI00425	197
ONI01348	196
ONI01377	197
ONI01380	196
ONI01381	197
ONI01382	196
ONI01384	197
ONI01538	197
ONI01743	197
ONI01748	197
ONI05292	197
ONH95607	196
ONH95615	196
ONH95664	196
ONH95665	197
ONH96075	196
ONH96077	196
ONH96078	196
ONH92259	196
ONI26280	204
ONI04751	204
ONH93562	204
ONI26822	78
ONI26830	79
ONI27715	79
ONI28332	78
ONI29728	78
ONI29870	79
ONI30661	78
ONI30692	78
ONI30821	78
ONI31732	78
ONI33743	78
ONI34379	78
ONI34876	79
ONI36360	78
ONI20524	78
ONI21063	79
ONI21568	78
ONI22888	79
ONI23741	78
ONI24744	79
ONI25428	5060
ONI25512	79
ONI16070	79
ONI16348	78
ONI17510	78
ONI18885	79
ONI19196	78
ONI19233	78
ONI20060	79
ONI09643	78
ONI10428	78
ONI10516	79
ONI10744	79
ONI11096	78
ONI11114	78
ONI11936	5060
ONI13778	4943
ONI06433	78
ONI08687	78
ONI09315	79
ONH99357	78
ONH99718	77
ONI01193	79
ONI02010	79
ONI02885	78
ONI04100	78
ONI04226	79
ONI04257	78
ONI04721	78
ONH96339	79
ONH96891	5059
ONH96945	78
ONH97999	78
ONH98216	78
ONH98305	79
ONH89643	78
ONH90298	78
ONH91074	78
ONH91245	4944
ONH92665	78
ONI32938	4943
ONI23381	78
ONI13820	4120
ONI06782	4943
ONI08378	79
ONI04850	4943
ONH98211	79
ONH92203	4944
ONI26303	206
ONI34148	205
ONH93558	206
ONI26308	207
ONI26309	207
ONI26310	207
ONI26311	207
ONI04742	207
ONI26313	4168
ONI26314	209
ONI35864	208
ONH93553	4168
ONI26325	211
ONI26326	211
ONI26327	212
ONH93547	212
ONI26332	219
ONH93545	219
ONH93541	4950
ONI26335	223
ONI31628	4955
ONI32301	223
ONI34620	223
ONI16172	223
ONI16536	223
ONI12628	4183
ONH94151	4183
ONI26337	4185
ONH91399	4185
ONI26338	236
ONI28796	236
ONI35500	4186
ONI35852	4186
ONI21326	243
ONI13511	236
ONH94345	243
ONH95343	4186
ONH89967	241
ONH91513	242
ONH91519	242
ONH92407	236
ONH89515	236
ONI16883	79
ONI17874	79
ONI18127	5060
ONI08999	5060
ONI02240	79
ONH97838	5060
ONH93475	5060
ONI26344	256
ONI31403	256
ONH93538	256
ONI26345	4101
ONI30503	4101
ONI30504	4101
ONI19529	4101
ONI09837	4101
ONI08224	25
ONI08396	4101
ONH89534	4101
ONH93537	4101
ONI26347	257
ONI04813	257
ONI26351	258
ONI04814	258
ONI26352	277
ONI33535	277
ONI17127	277
ONI10721	265
ONH97899	277
ONH91701	277
ONH91702	277
ONI26359	296
ONI31717	296
ONI35037	296
ONI35040	296
ONI35866	296
ONI24158	296
ONI15980	296
ONI02148	296
ONH98095	296
ONH93531	296
ONI26363	297
ONI04822	297
ONI26366	298
ONI28563	298
ONH93525	298
ONI26367	299
ONI26395	299
ONI26368	300
ONH93524	300
ONI26382	301
ONI26383	301
ONI26388	302
ONI26389	302
ONI26390	302
ONI26391	302
ONI26392	302
ONI07887	302
ONI26393	303
ONI26394	303
ONI26396	4234
ONI29013	4235
ONI29014	4235
ONI29015	4235
ONI29016	4235
ONI01472	4234
ONI04831	303
ONI04833	303
ONI04834	303
ONI04835	303
ONI26398	310
ONI18096	309
ONH99322	309
ONH93478	310
ONI26399	311
ONI28629	311
ONI10376	311
ONI10406	311
ONI12822	311
ONI26401	312
ONI22668	312
ONH97443	312
ONI26411	313
ONI30893	313
ONI21265	314
ONI21266	314
ONI18324	314
ONI11476	313
ONI11477	313
ONI09499	313
ONI09502	313
ONI00987	313
ONI01700	314
ONI26412	315
ONI32439	315
ONI26413	317
ONI26414	317
ONI26415	317
ONI26416	317
ONI27179	317
ONI33426	4237
ONI20626	4237
ONI21754	317
ONI23535	316
ONI14971	317
ONI18175	317
ONI09753	317
ONI02781	4237
ONI03236	316
ONH95149	4237
ONH95157	4237
ONH95159	4237
ONH93472	317
ONI33385	316
ONI26420	319
ONI31250	4239
ONI22720	318
ONI17459	318
ONI14210	319
ONI05928	4239
ONI06754	319
ONI09044	4239
ONI09328	318
ONI09448	319
ONI04839	319
ONH94623	318
ONH94630	319
ONH96512	319
ONH96526	4238
ONH98407	4238
ONH91574	4238
ONH92675	318
ONH93466	319
ONI26422	322
ONH93460	322
ONI26428	323
ONH93457	323
ONI26429	325
ONI27526	325
ONI27878	325
ONI28091	325
ONI28094	325
ONI30438	325
ONI25263	325
ONI25881	325
ONI14737	325
ONI14942	325
ONI19601	325
ONI06038	325
ONI02754	325
ONI02924	325
ONI04204	325
ONI04302	325
ONH91733	325
ONH91949	325
ONH94095	325
ONH94109	325
ONI26431	327
ONI25469	327
ONI11912	326
ONI14549	326
ONI06129	327
ONH98946	326
ONI26433	4974
ONI26434	4974
ONI26435	4974
ONI26437	4247
ONI26445	4247
ONI16359	4974
ONI26446	4247
ONI16618	4249
ONI09788	328
ONI25074	328
ONI02685	328
ONI26438	338
ONH93450	338
ONI26439	339
ONI33023	339
ONI26440	340
ONI04841	340
ONI13680	4973
ONI01165	4973
ONI22044	73
ONI23536	4256
ONI26458	54
ONI27519	54
ONI27797	54
ONI32904	54
ONI35498	54
ONI23572	54
ONI24769	54
ONI16437	54
ONI10715	54
ONI10717	54
ONI11055	54
ONH99688	54
ONI01758	54
ONI03910	54
ONH98341	54
ONH98672	54
ONI26459	343
ONI18701	343
ONI26460	345
ONI26841	345
ONI26926	345
ONI26927	345
ONI26945	345
ONI26946	345
ONI26948	345
ONI26953	345
ONI26956	345
ONI26961	345
ONI26965	345
ONI26966	345
ONI26967	345
ONI26968	345
ONI26969	345
ONI26974	345
ONI26977	4258
ONI26978	4258
ONI27002	345
ONI27005	4259
ONI27006	4259
ONI27007	4259
ONI27008	4259
ONI27009	4259
ONI27011	345
ONI06334	345
ONH93018	4977
ONH93019	4977
ONI26461	4120
ONI27415	4942
ONI31430	4120
ONI33937	4942
ONI22432	4120
ONI25286	4943
ONI16160	77
ONI17677	4942
ONI18419	77
ONI08706	77
ONH98932	4942
ONI03928	4942
ONH97666	4942
ONH98218	4942
ONH98284	5059
ONH89530	4942
ONH89809	4120
ONI26466	4261
ONI30383	4262
ONH96721	4261
ONH96722	4261
ONI26473	352
ONI08449	352
ONI30939	4942
ONI36138	4944
ONI14774	4942
ONI14841	4942
ONI09639	4944
ONI12212	4944
ONI01516	77
ONI02303	79
ONI26476	353
ONI26477	353
ONI04852	353
ONH98051	355
ONH98193	353
ONH93436	353
ONH93440	353
ONI26479	356
ONI29018	356
ONI21153	356
ONI26482	4266
ONI36215	4266
ONI16472	4266
ONH93423	4266
ONI26483	358
ONI28963	358
ONI22111	358
ONH93421	4267
ONI26489	4268
ONI24717	361
ONI15597	4268
ONH99541	361
ONH99753	361
ONI03821	361
ONI04865	4268
ONH93419	4268
ONI26490	4979
ONI26505	4979
ONI26510	4979
ONI28037	365
ONI28875	4979
ONI34343	4271
ONI34353	364
ONI34361	4271
ONI16921	4272
ONI16924	4272
ONI16925	4272
ONI16928	4272
ONI17072	4272
ONI17163	4272
ONI17569	4272
ONI19889	4979
ONI05923	4979
ONI03667	366
ONI03672	366
ONI03674	366
ONH94886	4979
ONH95918	4271
ONH95920	4978
ONH95924	4978
ONH96755	365
ONH97751	4272
ONH97752	4272
ONH97753	4272
ONH97759	4272
ONI26491	4273
ONI26492	4273
ONI26497	4273
ONI26501	4273
ONI26502	4273
ONI26507	369
ONI29578	4273
ONI30273	368
ONI30274	368
ONI08180	368
ONI26508	369
ONI26495	371
ONI26922	373
ONI27520	4278
ONI29155	4278
ONI29159	4278
ONI29310	371
ONI29575	371
ONI29602	371
ONI30200	371
ONI32988	4278
ONI21794	4278
ONI21863	371
ONI22892	4278
ONI16508	371
ONI16743	4278
ONI16920	371
ONI13896	371
ONI06297	4278
ONI06444	4278
ONI02149	4278
ONI02465	371
ONH94294	4278
ONH95211	4278
ONH90473	371
ONI34349	364
ONI34360	4978
ONI02944	365
ONI03670	366
ONH96229	365
ONH96246	365
ONH96753	365
ONH96760	365
ONI26506	4272
ONI34323	364
ONI34351	364
ONH89764	4978
ONI34357	364
ONI17165	4272
ONI03661	366
ONI26511	375
ONI26512	375
ONI26524	375
ONI13785	374
ONI09534	374
ONI17205	4280
ONH97762	4280
ONI26528	377
ONI04872	377
ONI25756	4281
ONI26574	379
ONI26601	379
ONI26604	379
ONI26576	380
ONI26577	380
ONI26580	380
ONI26581	380
ONI26583	380
ONI26585	381
ONH93377	381
ONH93378	381
ONH93388	380
ONH89467	380
ONH89468	380
ONI26579	382
ONH95076	382
ONI26582	383
ONI17141	383
ONI26584	385
ONI28951	385
ONI33653	384
ONI16632	384
ONI16634	384
ONI11203	385
ONI11205	386
ONI11254	384
ONI11255	384
ONI11256	384
ONI11257	384
ONI11258	384
ONI11259	385
ONI11260	386
ONI11261	386
ONI11264	386
ONI11265	386
ONI11269	384
ONI11272	384
ONI11277	384
ONI11278	385
ONI11279	385
ONI11280	385
ONI11281	385
ONI11282	385
ONI11283	385
ONI11284	385
ONI11285	385
ONI11286	385
ONI11288	385
ONI11289	385
ONI13562	385
ONI14007	384
ONH95091	385
ONI26599	4143
ONI26602	4143
ONI12942	4143
ONI07492	4142
ONI07495	4142
ONH99324	101
ONH99325	101
ONH99326	101
ONH99328	101
ONI26607	388
ONH93350	388
ONI26608	389
ONI35826	390
ONI04914	389
ONH93991	390
ONI26611	391
ONI21812	391
ONH96305	391
ONI26612	392
ONI00149	392
ONI26613	393
ONI19828	393
ONI26614	394
ONI24267	394
ONI26619	395
ONI26620	395
ONH93329	395
ONI26622	396
ONI29101	396
ONI31240	396
ONI35633	396
ONI21748	396
ONI15025	396
ONI03574	396
ONH94631	396
ONH95699	396
ONH93721	396
ONI26625	402
ONI26627	402
ONI26628	402
ONI26629	402
ONI26630	402
ONI26631	402
ONI26634	402
ONI26635	402
ONI26636	402
ONI26637	402
ONI26646	402
ONI28331	4985
ONI29285	402
ONI29286	402
ONI31811	4985
ONI32001	4282
ONI32210	4986
ONI34195	397
ONI34788	4981
ONI34854	398
ONI34856	398
ONI34858	398
ONI34859	398
ONI21868	4985
ONI22490	4985
ONI23631	5068
ONI24628	397
ONI25769	5068
ONI16046	397
ONI17858	398
ONI11977	5069
ONI12267	397
ONI12270	397
ONI13826	397
ONI06150	397
ONI07669	5068
ONI07671	5068
ONH99030	5069
ONI03467	397
ONI03468	397
ONI03470	397
ONI03733	4985
ONH96028	402
ONH96029	402
ONH96360	4985
ONH90645	4285
ONH90653	4285
ONH91434	4981
ONH91435	4981
ONH91436	4981
ONH91441	4981
ONH91446	4981
ONH93299	4986
ONH93312	4986
ONH93323	4986
ONH93328	402
ONH93334	402
ONH93336	402
ONH93337	402
ONH89497	398
ONI34608	5067
ONI21373	397
ONI22778	4982
ONI24953	5068
ONI10089	4282
ONI13130	4282
ONI13828	397
ONI13829	397
ONI13831	397
ONH99879	4282
ONH97070	397
ONH97810	5067
ONH98202	397
ONI25182	4982
ONI10860	397
ONI03471	397
ONI12271	397
ONI10990	4283
ONI12197	4283
ONI26632	411
ONI26639	411
ONI26633	4274
ONI28985	4274
ONI29170	4274
ONI29342	370
ONI29458	4274
ONI31400	4274
ONI20357	4980
ONI21019	4274
ONI21208	4980
ONI21377	4980
ONI21810	4274
ONI16552	4274
ONI16664	370
ONI17360	4980
ONI11204	4274
ONI06474	370
ONH94828	4274
ONH90342	4274
ONH90513	370
ONI33706	4982
ONI35429	4982
ONI35435	4982
ONI14758	4283
ONI18334	401
ONI26648	413
ONI23877	413
ONI24444	413
ONI00713	413
ONH96688	412
ONI26650	414
ONI30544	4987
ONI30545	4987
ONI30547	4987
ONI30549	4987
ONI32541	414
ONI34812	414
ONI34814	414
ONI34815	414
ONI35927	4288
ONI35928	4288
ONI35929	4288
ONI35930	4288
ONI23711	4287
ONI24226	414
ONI25801	4288
ONI19459	4987
ONI11302	4287
ONI14294	414
ONI07736	4287
ONI08417	4987
ONI03300	414
ONI04202	4288
ONH94952	4288
ONH89998	4287
ONH93320	414
ONI10129	4294
ONI26656	4295
ONH93308	4295
ONI26657	421
ONI04924	421
ONH93306	421
ONI26664	422
ONI30624	422
ONI32148	422
ONI24455	422
ONI13477	422
ONI07226	422
ONI08509	422
ONI08819	423
ONH99039	422
ONI04059	422
ONI04392	422
ONI04938	422
ONH95676	422
ONH97395	423
ONI26667	424
ONI26670	424
ONI34827	424
ONI36429	424
ONI20946	424
ONI24861	424
ONI25496	424
ONI05409	424
ONH93302	424
ONH93304	424
ONI26671	4104
ONI33736	4104
ONI35196	30
ONI36175	30
ONI36359	4096
ONI21734	4072
ONI22745	4104
ONI06341	30
ONI01882	10
ONI02341	30
ONI04939	4104
ONH96578	30
ONI26672	425
ONI35125	425
ONI26673	426
ONI23029	426
ONI24193	426
ONI25308	426
ONI00319	426
ONI03317	426
ONH92225	426
ONH93300	426
ONI26674	427
ONH98803	427
ONI26675	4296
ONH93292	4296
ONI26677	436
ONI11817	436
ONI26679	437
ONH93291	437
ONI26687	304
ONI26691	304
ONH93749	304
ONI26690	438
ONI26920	438
ONI26921	438
ONI26924	438
ONI26930	440
ONI26931	438
ONI26932	438
ONI29092	439
ONI30654	438
ONI30656	438
ONI30809	438
ONI22003	438
ONI22004	438
ONI22005	438
ONI14886	439
ONI12119	439
ONI12120	439
ONI12121	439
ONI12122	439
ONI12123	439
ONI12124	439
ONI12125	439
ONI12127	439
ONI12129	439
ONI12130	439
ONI12131	439
ONI12132	439
ONI12133	439
ONI12134	439
ONI12135	439
ONI12140	439
ONI08648	438
ONI08649	438
ONI08668	438
ONI08669	438
ONI08670	438
ONI08671	438
ONI09272	438
ONI09273	438
ONH99634	439
ONI03560	438
ONI03561	438
ONH93061	438
ONH93062	438
ONH93063	438
ONH93064	438
ONH93065	438
ONH93066	440
ONH93068	438
ONI26693	447
ONI30784	447
ONI20808	447
ONI14887	447
ONI14194	447
ONH89925	447
ONI26699	449
ONI30797	4301
ONI30970	449
ONI34573	449
ONI35153	449
ONI22880	4301
ONI22883	449
ONI25237	4301
ONI19745	449
ONI05720	449
ONI07751	4301
ONI08657	4301
ONH95021	449
ONH93252	449
ONI26703	451
ONI33151	451
ONI33594	451
ONI11316	451
ONH97685	451
ONH93241	451
ONH96390	79
ONI26707	453
ONH93229	453
ONI26720	162
ONI26748	162
ONI26761	162
ONI26799	162
ONI26817	162
ONI26819	162
ONI26820	162
ONI26827	162
ONI26845	162
ONI26869	162
ONI26873	162
ONI29364	162
ONI29856	162
ONI29863	162
ONI22255	162
ONI22257	162
ONI22258	162
ONI22259	162
ONI22261	162
ONI22298	162
ONI25018	162
ONI25135	158
ONI05814	158
ONI05816	158
ONI01683	162
ONI02452	4159
ONH89676	4159
ONH91643	162
ONH91645	162
ONH91711	158
ONI26724	454
ONI26774	454
ONH93235	454
ONI08764	4306
ONI08814	4306
ONI26727	456
ONH89871	456
ONH93224	456
ONI26730	459
ONI26731	459
ONI23374	459
ONI13120	458
ONI13135	460
ONI03102	460
ONI26737	461
ONI05582	461
ONH93214	461
ONI26738	463
ONI30872	462
ONI30878	462
ONI31257	463
ONI19204	462
ONI32091	464
ONI26741	470
ONH89804	470
ONI26742	464
ONI26749	464
ONI26750	464
ONI26752	464
ONI26754	464
ONI31346	465
ONH91572	465
ONI22268	162
ONI05819	158
ONH90876	162
ONI26755	4307
ONI05071	4307
ONI05812	158
ONI05813	158
ONI05817	158
ONI26763	4258
ONI26952	345
ONI26970	4258
ONI26971	4258
ONI26972	4258
ONI26973	4258
ONI29884	4258
ONI29885	4258
ONI13665	4258
ONH93015	4977
ONH93016	4977
ONH93017	4977
ONH93020	344
ONI26764	472
ONI09917	472
ONI10479	472
ONI26769	473
ONH93205	473
ONI26772	474
ONI33417	474
ONI17814	474
ONH93204	474
ONI26775	475
ONI20762	475
ONI26776	478
ONI26777	478
ONI28202	5071
ONI28206	5071
ONI28903	478
ONI34383	4308
ONI34384	4308
ONI20269	478
ONI20270	478
ONI20311	478
ONI20324	478
ONI20325	478
ONI20326	478
ONI20424	4308
ONI21264	476
ONI14746	4308
ONI16599	478
ONI16600	478
ONI16602	478
ONI16603	478
ONI16605	478
ONI18228	5071
ONI18229	478
ONI18232	478
ONI18235	478
ONI18236	478
ONI18237	478
ONI18238	478
ONI12184	5071
ONI12442	478
ONI12443	478
ONI13388	5071
ONI13539	5071
ONI14097	476
ONI14098	476
ONI14099	476
ONI14102	476
ONI02504	476
ONH94236	476
ONH94790	476
ONH94813	476
ONH94864	476
ONH95321	4308
ONH95325	4308
ONH98318	4308
ONH98855	476
ONH98856	476
ONH98857	476
ONH92568	5071
ONH93201	4308
ONH93979	5071
ONI27899	4308
ONI30401	4308
ONI16164	4308
ONI19607	4308
ONH94919	4308
ONI26782	484
ONI32752	483
ONI34871	485
ONI36058	483
ONI24401	483
ONI25820	485
ONI17192	484
ONI17193	484
ONI17194	484
ONI17244	484
ONI19359	483
ONI12048	484
ONI06990	482
ONI06992	482
ONI06993	482
ONI06995	482
ONI06998	482
ONI09330	483
ONI00288	483
ONI03472	483
ONH95084	484
ONH95086	484
ONH95089	484
ONH95090	484
ONH95092	484
ONH97090	485
ONH92213	483
ONI26784	495
ONI29687	493
ONI29761	495
ONI30680	496
ONI30681	496
ONI30682	496
ONI30684	496
ONI30693	493
ONI31383	496
ONI31930	495
ONI31932	495
ONI32543	495
ONI32834	495
ONI36440	493
ONI20817	495
ONI20821	495
ONI22148	495
ONI22665	493
ONI24028	494
ONI24471	497
ONI24756	495
ONI18368	495
ONI19400	4309
ONI10825	493
ONI06126	493
ONI06659	498
ONI08556	496
ONI08558	496
ONI08559	496
ONI08569	493
ONH99160	495
ONH99163	495
ONH99995	495
ONI00500	494
ONI03539	496
ONI03549	497
ONI03642	495
ONI04107	493
ONH94451	498
ONH98061	496
ONH98062	496
ONH98308	495
ONH89554	493
ONH92743	493
ONH93188	495
ONH93191	495
ONI26785	505
ONI33828	505
